route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
RED,45,5570353_19778,"GLENMONT",0,,1,5570353,102
RED,45,5570371_19778,"GLENMONT",0,,1,5570371,103
RED,45,5570350_19778,"GLENMONT",0,,1,5570350,104
RED,45,5570381_19778,"GLENMONT",0,,1,5570381,105
RED,45,5570395_19778,"GLENMONT",0,,1,5570395,106
RED,45,5570388_19778,"GLENMONT",0,,1,5570388,107
RED,45,5570391_19778,"GLENMONT",0,,1,5570391,108
RED,45,5570393_19778,"GLENMONT",0,,1,5570393,109
RED,45,5570394_19778,"GLENMONT",0,,1,5570394,110
RED,45,5570389_19778,"GLENMONT",0,,1,5570389,111
RED,45,5570380_19778,"GLENMONT",0,,1,5570380,113
RED,45,5570414_19778,"GLENMONT",0,,1,5570414,114
RED,45,5570412_19778,"GLENMONT",0,,1,5570412,115
RED,45,5570424_19778,"GLENMONT",0,,1,5570424,116
RED,45,5570406_19778,"GLENMONT",0,,1,5570406,117
RED,45,5570432_19778,"GLENMONT",0,,1,5570432,118
RED,45,5570402_19778,"GLENMONT",0,,1,5570402,119
RED,45,5570422_19778,"GLENMONT",0,,1,5570422,120
RED,45,5570434_19778,"GLENMONT",0,,1,5570434,121
RED,45,5570436_19778,"GLENMONT",0,,1,5570436,122
RED,45,5570416_19778,"GLENMONT",0,,1,5570416,123
RED,45,5570423_19778,"GLENMONT",0,,1,5570423,124
RED,45,5570411_19778,"GLENMONT",0,,1,5570411,125
RED,45,5570399_19778,"GLENMONT",0,,1,5570399,126
RED,45,5570430_19778,"GLENMONT",0,,1,5570430,127
RED,45,5570425_19778,"GLENMONT",0,,1,5570425,101
RED,45,5570409_19778,"GLENMONT",0,,1,5570409,102
RED,45,5570427_19778,"GLENMONT",0,,1,5570427,103
RED,45,5570410_19778,"GLENMONT",0,,1,5570410,104
RED,45,5570426_19778,"GLENMONT",0,,1,5570426,105
RED,45,5570401_19778,"GLENMONT",0,,1,5570401,106
RED,45,5570446_19778,"GLENMONT",0,,1,5570446,107
RED,45,5570444_19778,"GLENMONT",0,,1,5570444,108
RED,45,5570448_19778,"GLENMONT",0,,1,5570448,109
RED,45,5570452_19778,"GLENMONT",0,,1,5570452,110
RED,45,5570451_19778,"GLENMONT",0,,1,5570451,111
RED,45,5570439_19778,"GLENMONT",0,,1,5570439,113
RED,45,5570447_19778,"GLENMONT",0,,1,5570447,114
RED,45,5570455_19778,"GLENMONT",0,,1,5570455,115
RED,45,5570442_19778,"GLENMONT",0,,1,5570442,116
RED,45,5570458_19778,"GLENMONT",0,,1,5570458,117
RED,45,5570459_19778,"GLENMONT",0,,1,5570459,118
RED,45,5570456_19778,"GLENMONT",0,,1,5570456,119
RED,45,5570465_19778,"GLENMONT",0,,1,5570465,120
RED,45,5570484_19778,"GLENMONT",0,,1,5570484,121
RED,45,5570474_19778,"GLENMONT",0,,1,5570474,122
RED,45,5570480_19778,"GLENMONT",0,,1,5570480,123
RED,45,5570481_19778,"GLENMONT",0,,1,5570481,124
RED,45,5570463_19778,"GLENMONT",0,,1,5570463,125
RED,45,5570466_19778,"GLENMONT",0,,1,5570466,126
RED,45,5570475_19778,"GLENMONT",0,,1,5570475,127
RED,45,5570479_19778,"GLENMONT",0,,1,5570479,101
RED,45,5570471_19778,"GLENMONT",0,,1,5570471,102
RED,45,5570468_19778,"GLENMONT",0,,1,5570468,103
RED,45,5570485_19778,"GLENMONT",0,,1,5570485,104
RED,45,5570507_19778,"GLENMONT",0,,1,5570507,105
RED,45,5570513_19778,"GLENMONT",0,,1,5570513,106
RED,45,5570525_19778,"GLENMONT",0,,1,5570525,107
RED,45,5570526_19778,"GLENMONT",0,,1,5570526,108
RED,45,5570516_19778,"GLENMONT",0,,1,5570516,109
RED,45,5570506_19778,"GLENMONT",0,,1,5570506,110
RED,45,5570502_19778,"GLENMONT",0,,1,5570502,111
RED,45,5570491_19778,"GLENMONT",0,,1,5570491,113
RED,45,5570517_19778,"GLENMONT",0,,1,5570517,114
RED,45,5570522_19778,"GLENMONT",0,,1,5570522,115
RED,45,5570504_19778,"GLENMONT",0,,1,5570504,116
RED,45,5570496_19778,"GLENMONT",0,,1,5570496,117
RED,45,5570514_19778,"GLENMONT",0,,1,5570514,118
RED,45,5570499_19778,"GLENMONT",0,,1,5570499,119
RED,45,5570494_19778,"GLENMONT",0,,1,5570494,120
RED,45,5570505_19778,"GLENMONT",0,,1,5570505,121
RED,45,5570503_19778,"GLENMONT",0,,1,5570503,122
RED,45,5570556_19778,"GLENMONT",0,,1,5570556,123
RED,45,5570535_19778,"GLENMONT",0,,1,5570535,124
RED,45,5570530_19778,"GLENMONT",0,,1,5570530,125
RED,45,5570564_19778,"GLENMONT",0,,1,5570564,126
RED,45,5570581_19778,"GLENMONT",0,,1,5570581,127
RED,45,5570584_19778,"GLENMONT",0,,1,5570584,101
RED,45,5570550_19778,"GLENMONT",0,,1,5570550,102
RED,45,5570575_19778,"GLENMONT",0,,1,5570575,103
RED,45,5570563_19778,"GLENMONT",0,,1,5570563,104
RED,45,5570539_19778,"GLENMONT",0,,1,5570539,105
RED,45,5570544_19778,"GLENMONT",0,,1,5570544,106
RED,45,5570578_19778,"GLENMONT",0,,1,5570578,107
RED,45,5570585_19778,"GLENMONT",0,,1,5570585,108
RED,45,5570565_19778,"GLENMONT",0,,1,5570565,109
RED,45,5570528_19778,"GLENMONT",0,,1,5570528,110
RED,45,5570574_19778,"GLENMONT",0,,1,5570574,111
RED,45,5570529_19778,"GLENMONT",0,,1,5570529,113
RED,45,5570583_19778,"GLENMONT",0,,1,5570583,114
RED,45,5570545_19778,"GLENMONT",0,,1,5570545,115
RED,45,5570540_19778,"GLENMONT",0,,1,5570540,116
RED,45,5570557_19778,"GLENMONT",0,,1,5570557,117
RED,45,5570566_19778,"GLENMONT",0,,1,5570566,118
RED,45,5570553_19778,"GLENMONT",0,,1,5570553,119
RED,45,5570532_19778,"GLENMONT",0,,1,5570532,120
RED,45,5570596_19778,"GLENMONT",0,,1,5570596,121
RED,45,5570282_19778,"GLENMONT",0,,1,5570282,122
RED,45,5570294_19778,"GLENMONT",0,,1,5570294,123
RED,45,5570543_19778,"GLENMONT",0,,1,5570543,124
RED,45,5570594_19778,"GLENMONT",0,,1,5570594,125
RED,45,5570319_19778,"GLENMONT",0,,1,5570319,126
RED,45,5570354_19778,"GLENMONT",0,,1,5570354,127
RED,45,5570595_19778,"GLENMONT",0,,1,5570595,101
RED,45,5570591_19778,"GLENMONT",0,,1,5570591,102
RED,45,5570280_19778,"GLENMONT",0,,1,5570280,103
RED,45,5570359_19778,"GLENMONT",0,,1,5570359,104
RED,45,5570590_19778,"GLENMONT",0,,1,5570590,105
RED,45,5570275_19778,"GLENMONT",0,,1,5570275,106
RED,45,5570296_19778,"GLENMONT",0,,1,5570296,107
RED,45,5570487_19778,"GLENMONT",0,,1,5570487,108
RED,45,5570500_19778,"GLENMONT",0,,1,5570500,109
RED,45,5570292_19778,"GLENMONT",0,,1,5570292,110
RED,45,5570297_19778,"GLENMONT",0,,1,5570297,111
RED,45,5570290_19778,"GLENMONT",0,,1,5570290,113
RED,45,5570521_19778,"GLENMONT",0,,1,5570521,114
RED,45,5570308_19778,"GLENMONT",0,,1,5570308,116
RED,45,5570304_19778,"GLENMONT",0,,1,5570304,117
RED,45,5570561_19778,"GLENMONT",0,,1,5570561,119
RED,45,5570630_19778,"GLENMONT",0,,1,5570630,121
RED,45,5570631_19778,"GLENMONT",0,,1,5570631,122
RED,45,5570632_19778,"GLENMONT",0,,1,5570632,124
RED,45,5570633_19778,"GLENMONT",0,,1,5570633,125
RED,45,5570634_19778,"GLENMONT",0,,1,5570634,127
RED,45,5570635_19778,"GLENMONT",0,,1,5570635,101
RED,45,5570302_19778,"GLENMONT",0,,1,5570302,103
RED,45,5570536_19778,"GLENMONT",0,,1,5570536,104
RED,45,5570328_19778,"GLENMONT",0,,1,5570328,106
RED,45,5570265_19778,"GLENMONT",0,,1,5570265,108
RED,45,5570254_19778,"GLENMONT",0,,1,5570254,109
RED,45,5570258_19778,"GLENMONT",0,,1,5570258,111
RED,45,5570260_19778,"GLENMONT",0,,1,5570260,113
RED,45,5570274_19778,"GLENMONT",0,,1,5570274,114
RED,6,5579323_19778,"GLENMONT",0,,2,5579323,124
RED,6,5579321_19778,"GLENMONT",0,,2,5579321,125
RED,6,5579328_19778,"GLENMONT",0,,2,5579328,126
RED,6,5579335_19778,"GLENMONT",0,,2,5579335,127
RED,6,5579324_19778,"GLENMONT",0,,2,5579324,101
RED,6,5579326_19778,"GLENMONT",0,,2,5579326,102
RED,6,5579339_19778,"GLENMONT",0,,2,5579339,103
RED,6,5579336_19778,"GLENMONT",0,,2,5579336,104
RED,6,5579322_19778,"GLENMONT",0,,2,5579322,105
RED,6,5579331_19778,"GLENMONT",0,,2,5579331,106
RED,6,5579334_19778,"GLENMONT",0,,2,5579334,107
RED,6,5579337_19778,"GLENMONT",0,,2,5579337,108
RED,6,5579327_19778,"GLENMONT",0,,2,5579327,109
RED,6,5579330_19778,"GLENMONT",0,,2,5579330,110
RED,6,5579344_19778,"GLENMONT",0,,2,5579344,111
RED,6,5579348_19778,"GLENMONT",0,,2,5579348,113
RED,6,5579349_19778,"GLENMONT",0,,2,5579349,114
RED,6,5579353_19778,"GLENMONT",0,,2,5579353,115
RED,6,5579365_19778,"GLENMONT",0,,2,5579365,116
RED,6,5579354_19778,"GLENMONT",0,,2,5579354,117
RED,6,5579363_19778,"GLENMONT",0,,2,5579363,118
RED,6,5579361_19778,"GLENMONT",0,,2,5579361,119
RED,6,5579356_19778,"GLENMONT",0,,2,5579356,120
RED,6,5579355_19778,"GLENMONT",0,,2,5579355,121
RED,6,5579364_19778,"GLENMONT",0,,2,5579364,122
RED,6,5579370_19778,"GLENMONT",0,,2,5579370,123
RED,6,5579369_19778,"GLENMONT",0,,2,5579369,124
RED,6,5579372_19778,"GLENMONT",0,,2,5579372,125
RED,6,5579377_19778,"GLENMONT",0,,2,5579377,126
RED,6,5579379_19778,"GLENMONT",0,,2,5579379,127
RED,6,5579373_19778,"GLENMONT",0,,2,5579373,101
RED,6,5579376_19778,"GLENMONT",0,,2,5579376,102
RED,6,5579378_19778,"GLENMONT",0,,2,5579378,103
RED,6,5579375_19778,"GLENMONT",0,,2,5579375,104
RED,6,5579385_19778,"GLENMONT",0,,2,5579385,105
RED,6,5579394_19778,"GLENMONT",0,,2,5579394,106
RED,6,5579386_19778,"GLENMONT",0,,2,5579386,107
RED,6,5579387_19778,"GLENMONT",0,,2,5579387,108
RED,6,5579393_19778,"GLENMONT",0,,2,5579393,109
RED,6,5579396_19778,"GLENMONT",0,,2,5579396,110
RED,6,5579400_19778,"GLENMONT",0,,2,5579400,111
RED,6,5579398_19778,"GLENMONT",0,,2,5579398,113
RED,6,5579405_19778,"GLENMONT",0,,2,5579405,114
RED,6,5579406_19778,"GLENMONT",0,,2,5579406,115
RED,6,5579408_19778,"GLENMONT",0,,2,5579408,116
RED,6,5579403_19778,"GLENMONT",0,,2,5579403,117
RED,6,5579418_19778,"GLENMONT",0,,2,5579418,118
RED,6,5579411_19778,"GLENMONT",0,,2,5579411,119
RED,6,5579414_19778,"GLENMONT",0,,2,5579414,120
RED,6,5579420_19778,"GLENMONT",0,,2,5579420,121
RED,6,5579421_19778,"GLENMONT",0,,2,5579421,122
RED,6,5579412_19778,"GLENMONT",0,,2,5579412,123
RED,6,5579415_19778,"GLENMONT",0,,2,5579415,124
RED,6,5579424_19778,"GLENMONT",0,,2,5579424,125
RED,6,5579426_19778,"GLENMONT",0,,2,5579426,126
RED,6,5579429_19778,"GLENMONT",0,,2,5579429,127
RED,6,5579437_19778,"GLENMONT",0,,2,5579437,101
RED,6,5579432_19778,"GLENMONT",0,,2,5579432,102
RED,6,5579436_19778,"GLENMONT",0,,2,5579436,103
RED,6,5579431_19778,"GLENMONT",0,,2,5579431,104
RED,6,5579439_19778,"GLENMONT",0,,2,5579439,105
RED,6,5579435_19778,"GLENMONT",0,,2,5579435,106
RED,6,5579450_19778,"GLENMONT",0,,2,5579450,107
RED,6,5579448_19778,"GLENMONT",0,,2,5579448,108
RED,6,5579445_19778,"GLENMONT",0,,2,5579445,109
RED,6,5579452_19778,"GLENMONT",0,,2,5579452,110
RED,6,5579447_19778,"GLENMONT",0,,2,5579447,111
RED,6,5579458_19778,"GLENMONT",0,,2,5579458,113
RED,6,5579465_19778,"GLENMONT",0,,2,5579465,114
RED,6,5579461_19778,"GLENMONT",0,,2,5579461,115
RED,6,5579459_19778,"GLENMONT",0,,2,5579459,116
RED,6,5579467_19778,"GLENMONT",0,,2,5579467,117
RED,6,5579468_19778,"GLENMONT",0,,2,5579468,118
RED,6,5579464_19778,"GLENMONT",0,,2,5579464,119
RED,6,5579480_19778,"GLENMONT",0,,2,5579480,120
RED,6,5579493_19778,"GLENMONT",0,,2,5579493,121
RED,6,5579485_19778,"GLENMONT",0,,2,5579485,122
RED,6,5579488_19778,"GLENMONT",0,,2,5579488,123
RED,6,5579490_19778,"GLENMONT",0,,2,5579490,124
RED,6,5579474_19778,"GLENMONT",0,,2,5579474,125
RED,6,5579481_19778,"GLENMONT",0,,2,5579481,126
RED,6,5579482_19778,"GLENMONT",0,,2,5579482,127
RED,6,5579487_19778,"GLENMONT",0,,2,5579487,101
RED,6,5579477_19778,"GLENMONT",0,,2,5579477,102
RED,6,5579476_19778,"GLENMONT",0,,2,5579476,103
RED,6,5579495_19778,"GLENMONT",0,,2,5579495,104
RED,6,5579455_19778,"GLENMONT",0,,2,5579455,105
RED,6,5579454_19778,"GLENMONT",0,,2,5579454,106
RED,6,5579524_19778,"GLENMONT",0,,2,5579524,107
RED,6,5579530_19778,"GLENMONT",0,,2,5579530,108
RED,6,5579525_19778,"GLENMONT",0,,2,5579525,109
RED,6,5579507_19778,"GLENMONT",0,,2,5579507,110
RED,6,5579501_19778,"GLENMONT",0,,2,5579501,111
RED,6,5579504_19778,"GLENMONT",0,,2,5579504,113
RED,6,5579528_19778,"GLENMONT",0,,2,5579528,114
RED,6,5579529_19778,"GLENMONT",0,,2,5579529,115
RED,6,5579506_19778,"GLENMONT",0,,2,5579506,116
RED,6,5579510_19778,"GLENMONT",0,,2,5579510,117
RED,6,5579526_19778,"GLENMONT",0,,2,5579526,118
RED,6,5579512_19778,"GLENMONT",0,,2,5579512,119
RED,6,5579508_19778,"GLENMONT",0,,2,5579508,120
RED,6,5579499_19778,"GLENMONT",0,,2,5579499,121
RED,6,5579505_19778,"GLENMONT",0,,2,5579505,122
RED,6,5579559_19778,"GLENMONT",0,,2,5579559,123
RED,6,5579533_19778,"GLENMONT",0,,2,5579533,124
RED,6,5579517_19778,"GLENMONT",0,,2,5579517,125
RED,6,5579554_19778,"GLENMONT",0,,2,5579554,126
RED,6,5579569_19778,"GLENMONT",0,,2,5579569,127
RED,6,5579571_19778,"GLENMONT",0,,2,5579571,101
RED,6,5579557_19778,"GLENMONT",0,,2,5579557,102
RED,6,5579564_19778,"GLENMONT",0,,2,5579564,103
RED,6,5579546_19778,"GLENMONT",0,,2,5579546,104
RED,6,5579534_19778,"GLENMONT",0,,2,5579534,105
RED,6,5579536_19778,"GLENMONT",0,,2,5579536,106
RED,6,5579573_19778,"GLENMONT",0,,2,5579573,107
RED,6,5579575_19778,"GLENMONT",0,,2,5579575,108
RED,6,5579566_19778,"GLENMONT",0,,2,5579566,109
RED,6,5579522_19778,"GLENMONT",0,,2,5579522,110
RED,6,5579563_19778,"GLENMONT",0,,2,5579563,111
RED,6,5579531_19778,"GLENMONT",0,,2,5579531,113
RED,6,5579570_19778,"GLENMONT",0,,2,5579570,114
RED,6,5579539_19778,"GLENMONT",0,,2,5579539,115
RED,6,5579543_19778,"GLENMONT",0,,2,5579543,116
RED,6,5579549_19778,"GLENMONT",0,,2,5579549,117
RED,6,5579560_19778,"GLENMONT",0,,2,5579560,118
RED,6,5579550_19778,"GLENMONT",0,,2,5579550,119
RED,6,5579521_19778,"GLENMONT",0,,2,5579521,120
RED,6,5579579_19778,"GLENMONT",0,,2,5579579,121
RED,6,5579594_19778,"GLENMONT",0,,2,5579594,122
RED,6,5579610_19778,"GLENMONT",0,,2,5579610,123
RED,6,5579602_19778,"GLENMONT",0,,2,5579602,124
RED,6,5579576_19778,"GLENMONT",0,,2,5579576,125
RED,6,5579591_19778,"GLENMONT",0,,2,5579591,126
RED,6,5579593_19778,"GLENMONT",0,,2,5579593,127
RED,6,5579587_19778,"GLENMONT",0,,2,5579587,101
RED,6,5579586_19778,"GLENMONT",0,,2,5579586,102
RED,6,5579596_19778,"GLENMONT",0,,2,5579596,103
RED,6,5579582_19778,"GLENMONT",0,,2,5579582,104
RED,6,5579581_19778,"GLENMONT",0,,2,5579581,105
RED,6,5579600_19778,"GLENMONT",0,,2,5579600,106
RED,6,5579595_19778,"GLENMONT",0,,2,5579595,107
RED,6,5579614_19778,"GLENMONT",0,,2,5579614,108
RED,6,5579613_19778,"GLENMONT",0,,2,5579613,109
RED,6,5579607_19778,"GLENMONT",0,,2,5579607,110
RED,6,5579604_19778,"GLENMONT",0,,2,5579604,111
RED,6,5579619_19778,"GLENMONT",0,,2,5579619,113
RED,6,5579606_19778,"GLENMONT",0,,2,5579606,114
RED,6,5579623_19778,"GLENMONT",0,,2,5579623,116
RED,6,5579639_19778,"GLENMONT",0,,2,5579639,117
RED,6,5579630_19778,"GLENMONT",0,,2,5579630,119
RED,6,5579636_19778,"GLENMONT",0,,2,5579636,121
RED,6,5579629_19778,"GLENMONT",0,,2,5579629,122
RED,6,5579632_19778,"GLENMONT",0,,2,5579632,124
RED,6,5579633_19778,"GLENMONT",0,,2,5579633,125
RED,6,5579643_19778,"GLENMONT",0,,2,5579643,127
RED,6,5579644_19778,"GLENMONT",0,,2,5579644,101
RED,6,5579650_19778,"GLENMONT",0,,2,5579650,103
RED,6,5579647_19778,"GLENMONT",0,,2,5579647,104
RED,46,5578841_19778,"GLENMONT",0,,3,5578841,103
RED,46,5578859_19778,"GLENMONT",0,,3,5578859,131
RED,46,5578845_19778,"GLENMONT",0,,3,5578845,104
RED,46,5578870_19778,"GLENMONT",0,,3,5578870,105
RED,46,5578846_19778,"GLENMONT",0,,3,5578846,106
RED,46,5578860_19778,"GLENMONT",0,,3,5578860,107
RED,46,5578847_19778,"GLENMONT",0,,3,5578847,108
RED,46,5578855_19778,"GLENMONT",0,,3,5578855,109
RED,46,5578854_19778,"GLENMONT",0,,3,5578854,110
RED,46,5578861_19778,"GLENMONT",0,,3,5578861,111
RED,46,5578868_19778,"GLENMONT",0,,3,5578868,113
RED,46,5578858_19778,"GLENMONT",0,,3,5578858,115
RED,46,5578875_19778,"GLENMONT",0,,3,5578875,116
RED,46,5578872_19778,"GLENMONT",0,,3,5578872,117
RED,46,5578844_19778,"GLENMONT",0,,3,5578844,118
RED,46,5578853_19778,"GLENMONT",0,,3,5578853,132
RED,46,5578862_19778,"GLENMONT",0,,3,5578862,119
RED,46,5578916_19778,"GLENMONT",0,,3,5578916,120
RED,46,5578863_19778,"GLENMONT",0,,3,5578863,121
RED,46,5578889_19778,"GLENMONT",0,,3,5578889,122
RED,46,5578903_19778,"GLENMONT",0,,3,5578903,123
RED,46,5578907_19778,"GLENMONT",0,,3,5578907,133
RED,46,5578897_19778,"GLENMONT",0,,3,5578897,124
RED,46,5578915_19778,"GLENMONT",0,,3,5578915,125
RED,46,5578914_19778,"GLENMONT",0,,3,5578914,126
RED,46,5578899_19778,"GLENMONT",0,,3,5578899,127
RED,46,5578913_19778,"GLENMONT",0,,3,5578913,101
RED,46,5578909_19778,"GLENMONT",0,,3,5578909,102
RED,46,5578910_19778,"GLENMONT",0,,3,5578910,103
RED,46,5578920_19778,"GLENMONT",0,,3,5578920,131
RED,46,5578901_19778,"GLENMONT",0,,3,5578901,104
RED,46,5578898_19778,"GLENMONT",0,,3,5578898,105
RED,46,5578924_19778,"GLENMONT",0,,3,5578924,106
RED,46,5578923_19778,"GLENMONT",0,,3,5578923,107
RED,46,5578905_19778,"GLENMONT",0,,3,5578905,108
RED,46,5578922_19778,"GLENMONT",0,,3,5578922,134
RED,46,5578929_19778,"GLENMONT",0,,3,5578929,109
RED,46,5578942_19778,"GLENMONT",0,,3,5578942,110
RED,46,5578931_19778,"GLENMONT",0,,3,5578931,111
RED,46,5578934_19778,"GLENMONT",0,,3,5578934,113
RED,46,5578933_19778,"GLENMONT",0,,3,5578933,114
RED,46,5578925_19778,"GLENMONT",0,,3,5578925,115
RED,46,5578932_19778,"GLENMONT",0,,3,5578932,116
RED,46,5578941_19778,"GLENMONT",0,,3,5578941,117
RED,46,5578928_19778,"GLENMONT",0,,3,5578928,118
RED,46,5578937_19778,"GLENMONT",0,,3,5578937,119
RED,46,5578954_19778,"GLENMONT",0,,3,5578954,120
RED,46,5578971_19778,"GLENMONT",0,,3,5578971,121
RED,46,5578959_19778,"GLENMONT",0,,3,5578959,122
RED,46,5578964_19778,"GLENMONT",0,,3,5578964,123
RED,46,5578969_19778,"GLENMONT",0,,3,5578969,124
RED,46,5578957_19778,"GLENMONT",0,,3,5578957,125
RED,46,5578958_19778,"GLENMONT",0,,3,5578958,126
RED,46,5578977_19778,"GLENMONT",0,,3,5578977,127
RED,46,5578948_19778,"GLENMONT",0,,3,5578948,101
RED,46,5578953_19778,"GLENMONT",0,,3,5578953,102
RED,46,5578961_19778,"GLENMONT",0,,3,5578961,103
RED,46,5578973_19778,"GLENMONT",0,,3,5578973,104
RED,46,5578956_19778,"GLENMONT",0,,3,5578956,105
RED,46,5578965_19778,"GLENMONT",0,,3,5578965,106
RED,46,5578960_19778,"GLENMONT",0,,3,5578960,107
RED,46,5578992_19778,"GLENMONT",0,,3,5578992,108
RED,46,5578989_19778,"GLENMONT",0,,3,5578989,109
RED,46,5578990_19778,"GLENMONT",0,,3,5578990,110
RED,46,5578983_19778,"GLENMONT",0,,3,5578983,111
RED,46,5578982_19778,"GLENMONT",0,,3,5578982,113
RED,46,5578981_19778,"GLENMONT",0,,3,5578981,114
RED,46,5578994_19778,"GLENMONT",0,,3,5578994,115
RED,46,5578984_19778,"GLENMONT",0,,3,5578984,116
RED,46,5578996_19778,"GLENMONT",0,,3,5578996,117
RED,46,5579014_19778,"GLENMONT",0,,3,5579014,118
RED,46,5579001_19778,"GLENMONT",0,,3,5579001,119
RED,46,5579004_19778,"GLENMONT",0,,3,5579004,120
RED,46,5579007_19778,"GLENMONT",0,,3,5579007,121
RED,46,5579008_19778,"GLENMONT",0,,3,5579008,122
RED,46,5579000_19778,"GLENMONT",0,,3,5579000,123
RED,46,5579003_19778,"GLENMONT",0,,3,5579003,124
RED,46,5579011_19778,"GLENMONT",0,,3,5579011,125
RED,46,5579002_19778,"GLENMONT",0,,3,5579002,126
RED,46,5579045_19778,"GLENMONT",0,,3,5579045,127
RED,46,5579025_19778,"GLENMONT",0,,3,5579025,101
RED,46,5579032_19778,"GLENMONT",0,,3,5579032,102
RED,46,5579043_19778,"GLENMONT",0,,3,5579043,103
RED,46,5579033_19778,"GLENMONT",0,,3,5579033,104
RED,46,5579024_19778,"GLENMONT",0,,3,5579024,105
RED,46,5579018_19778,"GLENMONT",0,,3,5579018,106
RED,46,5579022_19778,"GLENMONT",0,,3,5579022,107
RED,46,5579036_19778,"GLENMONT",0,,3,5579036,108
RED,46,5579023_19778,"GLENMONT",0,,3,5579023,109
RED,46,5579041_19778,"GLENMONT",0,,3,5579041,110
RED,46,5579044_19778,"GLENMONT",0,,3,5579044,111
RED,46,5579019_19778,"GLENMONT",0,,3,5579019,113
RED,46,5579026_19778,"GLENMONT",0,,3,5579026,114
RED,46,5579031_19778,"GLENMONT",0,,3,5579031,115
RED,46,5579070_19778,"GLENMONT",0,,3,5579070,116
RED,46,5579054_19778,"GLENMONT",0,,3,5579054,117
RED,46,5579059_19778,"GLENMONT",0,,3,5579059,118
RED,46,5579072_19778,"GLENMONT",0,,3,5579072,119
RED,46,5579052_19778,"GLENMONT",0,,3,5579052,120
RED,46,5579065_19778,"GLENMONT",0,,3,5579065,121
RED,46,5579058_19778,"GLENMONT",0,,3,5579058,122
RED,46,5579078_19778,"GLENMONT",0,,3,5579078,123
RED,46,5579077_19778,"GLENMONT",0,,3,5579077,124
RED,46,5579069_19778,"GLENMONT",0,,3,5579069,125
RED,46,5579051_19778,"GLENMONT",0,,3,5579051,126
RED,46,5579060_19778,"GLENMONT",0,,3,5579060,127
RED,46,5579057_19778,"GLENMONT",0,,3,5579057,101
RED,46,5579071_19778,"GLENMONT",0,,3,5579071,102
RED,46,5579049_19778,"GLENMONT",0,,3,5579049,103
RED,46,5579066_19778,"GLENMONT",0,,3,5579066,104
RED,46,5579093_19778,"GLENMONT",0,,3,5579093,105
RED,46,5579121_19778,"GLENMONT",0,,3,5579121,1131
RED,46,5579102_19778,"GLENMONT",0,,3,5579102,106
RED,46,5579117_19778,"GLENMONT",0,,3,5579117,107
RED,46,5579118_19778,"GLENMONT",0,,3,5579118,108
RED,46,5579101_19778,"GLENMONT",0,,3,5579101,109
RED,46,5579095_19778,"GLENMONT",0,,3,5579095,110
RED,46,5579127_19778,"GLENMONT",0,,3,5579127,1133
RED,46,5579089_19778,"GLENMONT",0,,3,5579089,111
RED,46,5579084_19778,"GLENMONT",0,,3,5579084,113
RED,46,5579106_19778,"GLENMONT",0,,3,5579106,114
RED,46,5579109_19778,"GLENMONT",0,,3,5579109,115
RED,46,5579094_19778,"GLENMONT",0,,3,5579094,116
RED,46,5579122_19778,"GLENMONT",0,,3,5579122,117
RED,46,5579115_19778,"GLENMONT",0,,3,5579115,118
RED,46,5579103_19778,"GLENMONT",0,,3,5579103,119
