route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
RED,2,4982867_19722,"GLENMONT",0,,1,4982867,116
RED,2,4982859_19722,"GLENMONT",0,,1,4982859,117
RED,2,4982877_19722,"GLENMONT",0,,1,4982877,118
RED,2,4982862_19722,"GLENMONT",0,,1,4982862,119
RED,2,4982857_19722,"GLENMONT",0,,1,4982857,120
RED,2,4982868_19722,"GLENMONT",0,,1,4982868,121
RED,2,4982866_19722,"GLENMONT",0,,1,4982866,122
RED,2,4982919_19722,"GLENMONT",0,,1,4982919,123
RED,2,4982898_19722,"GLENMONT",0,,1,4982898,124
RED,2,4982893_19722,"GLENMONT",0,,1,4982893,125
RED,2,4982927_19722,"GLENMONT",0,,1,4982927,126
RED,2,4982944_19722,"GLENMONT",0,,1,4982944,127
RED,2,4982947_19722,"GLENMONT",0,,1,4982947,101
RED,2,4982913_19722,"GLENMONT",0,,1,4982913,102
RED,2,4982938_19722,"GLENMONT",0,,1,4982938,103
RED,2,4982926_19722,"GLENMONT",0,,1,4982926,104
RED,2,4982902_19722,"GLENMONT",0,,1,4982902,105
RED,2,4982907_19722,"GLENMONT",0,,1,4982907,106
RED,2,4982941_19722,"GLENMONT",0,,1,4982941,107
RED,2,4982948_19722,"GLENMONT",0,,1,4982948,108
RED,2,4982928_19722,"GLENMONT",0,,1,4982928,109
RED,2,4982891_19722,"GLENMONT",0,,1,4982891,110
RED,2,4982937_19722,"GLENMONT",0,,1,4982937,111
RED,2,4982892_19722,"GLENMONT",0,,1,4982892,113
RED,2,4982946_19722,"GLENMONT",0,,1,4982946,114
RED,2,4982908_19722,"GLENMONT",0,,1,4982908,115
RED,2,4982903_19722,"GLENMONT",0,,1,4982903,116
RED,2,4982920_19722,"GLENMONT",0,,1,4982920,117
RED,2,4982929_19722,"GLENMONT",0,,1,4982929,118
RED,2,4982916_19722,"GLENMONT",0,,1,4982916,119
RED,2,4982895_19722,"GLENMONT",0,,1,4982895,120
RED,2,4982959_19722,"GLENMONT",0,,1,4982959,121
RED,2,4982645_19722,"GLENMONT",0,,1,4982645,122
RED,2,4982657_19722,"GLENMONT",0,,1,4982657,123
RED,2,4982906_19722,"GLENMONT",0,,1,4982906,124
RED,2,4982957_19722,"GLENMONT",0,,1,4982957,125
RED,2,4982682_19722,"GLENMONT",0,,1,4982682,126
RED,2,4982717_19722,"GLENMONT",0,,1,4982717,127
RED,2,4982958_19722,"GLENMONT",0,,1,4982958,101
RED,2,4982954_19722,"GLENMONT",0,,1,4982954,102
RED,2,4982643_19722,"GLENMONT",0,,1,4982643,103
RED,2,4982722_19722,"GLENMONT",0,,1,4982722,104
RED,2,4982953_19722,"GLENMONT",0,,1,4982953,105
RED,2,4982638_19722,"GLENMONT",0,,1,4982638,106
RED,2,4982659_19722,"GLENMONT",0,,1,4982659,107
RED,2,4982850_19722,"GLENMONT",0,,1,4982850,108
RED,2,4982863_19722,"GLENMONT",0,,1,4982863,109
RED,2,4982655_19722,"GLENMONT",0,,1,4982655,110
RED,2,4982660_19722,"GLENMONT",0,,1,4982660,111
RED,2,4982653_19722,"GLENMONT",0,,1,4982653,113
RED,2,4982884_19722,"GLENMONT",0,,1,4982884,114
RED,2,4982671_19722,"GLENMONT",0,,1,4982671,116
RED,2,4982667_19722,"GLENMONT",0,,1,4982667,117
RED,2,4982924_19722,"GLENMONT",0,,1,4982924,119
RED,2,4982993_19722,"GLENMONT",0,,1,4982993,121
RED,2,4982994_19722,"GLENMONT",0,,1,4982994,122
RED,2,4982995_19722,"GLENMONT",0,,1,4982995,124
RED,2,4982996_19722,"GLENMONT",0,,1,4982996,125
RED,2,4982997_19722,"GLENMONT",0,,1,4982997,127
RED,2,4982998_19722,"GLENMONT",0,,1,4982998,101
RED,2,4982665_19722,"GLENMONT",0,,1,4982665,103
RED,2,4982899_19722,"GLENMONT",0,,1,4982899,104
RED,2,4982691_19722,"GLENMONT",0,,1,4982691,106
RED,2,4982628_19722,"GLENMONT",0,,1,4982628,108
RED,2,4982617_19722,"GLENMONT",0,,1,4982617,109
RED,2,4982621_19722,"GLENMONT",0,,1,4982621,111
RED,2,4982623_19722,"GLENMONT",0,,1,4982623,113
RED,2,4982637_19722,"GLENMONT",0,,1,4982637,114
RED,60,4983021_19722,"GLENMONT",0,,2,4983021,124
RED,60,4983019_19722,"GLENMONT",0,,2,4983019,125
RED,60,4983026_19722,"GLENMONT",0,,2,4983026,126
RED,60,4983033_19722,"GLENMONT",0,,2,4983033,127
RED,60,4983022_19722,"GLENMONT",0,,2,4983022,101
RED,60,4983024_19722,"GLENMONT",0,,2,4983024,102
RED,60,4983037_19722,"GLENMONT",0,,2,4983037,103
RED,60,4983034_19722,"GLENMONT",0,,2,4983034,104
RED,60,4983020_19722,"GLENMONT",0,,2,4983020,105
RED,60,4983029_19722,"GLENMONT",0,,2,4983029,106
RED,60,4983032_19722,"GLENMONT",0,,2,4983032,107
RED,60,4983035_19722,"GLENMONT",0,,2,4983035,108
RED,60,4983025_19722,"GLENMONT",0,,2,4983025,109
RED,60,4983028_19722,"GLENMONT",0,,2,4983028,110
RED,60,4983042_19722,"GLENMONT",0,,2,4983042,111
RED,60,4983046_19722,"GLENMONT",0,,2,4983046,113
RED,60,4983047_19722,"GLENMONT",0,,2,4983047,114
RED,60,4983051_19722,"GLENMONT",0,,2,4983051,115
RED,60,4983063_19722,"GLENMONT",0,,2,4983063,116
RED,60,4983052_19722,"GLENMONT",0,,2,4983052,117
RED,60,4983061_19722,"GLENMONT",0,,2,4983061,118
RED,60,4983059_19722,"GLENMONT",0,,2,4983059,119
RED,60,4983054_19722,"GLENMONT",0,,2,4983054,120
RED,60,4983053_19722,"GLENMONT",0,,2,4983053,121
RED,60,4983062_19722,"GLENMONT",0,,2,4983062,122
RED,60,4983068_19722,"GLENMONT",0,,2,4983068,123
RED,60,4983067_19722,"GLENMONT",0,,2,4983067,124
RED,60,4983070_19722,"GLENMONT",0,,2,4983070,125
RED,60,4983075_19722,"GLENMONT",0,,2,4983075,126
RED,60,4983077_19722,"GLENMONT",0,,2,4983077,127
RED,60,4983071_19722,"GLENMONT",0,,2,4983071,101
RED,60,4983074_19722,"GLENMONT",0,,2,4983074,102
RED,60,4983076_19722,"GLENMONT",0,,2,4983076,103
RED,60,4983073_19722,"GLENMONT",0,,2,4983073,104
RED,60,4983083_19722,"GLENMONT",0,,2,4983083,105
RED,60,4983092_19722,"GLENMONT",0,,2,4983092,106
RED,60,4983084_19722,"GLENMONT",0,,2,4983084,107
RED,60,4983085_19722,"GLENMONT",0,,2,4983085,108
RED,60,4983091_19722,"GLENMONT",0,,2,4983091,109
RED,60,4983094_19722,"GLENMONT",0,,2,4983094,110
RED,60,4983098_19722,"GLENMONT",0,,2,4983098,111
RED,60,4983096_19722,"GLENMONT",0,,2,4983096,113
RED,60,4983103_19722,"GLENMONT",0,,2,4983103,114
RED,60,4983104_19722,"GLENMONT",0,,2,4983104,115
RED,60,4983106_19722,"GLENMONT",0,,2,4983106,116
RED,60,4983101_19722,"GLENMONT",0,,2,4983101,117
RED,60,4983116_19722,"GLENMONT",0,,2,4983116,118
RED,60,4983109_19722,"GLENMONT",0,,2,4983109,119
RED,60,4983112_19722,"GLENMONT",0,,2,4983112,120
RED,60,4983118_19722,"GLENMONT",0,,2,4983118,121
RED,60,4983119_19722,"GLENMONT",0,,2,4983119,122
RED,60,4983110_19722,"GLENMONT",0,,2,4983110,123
RED,60,4983113_19722,"GLENMONT",0,,2,4983113,124
RED,60,4983122_19722,"GLENMONT",0,,2,4983122,125
RED,60,4983124_19722,"GLENMONT",0,,2,4983124,126
RED,60,4983127_19722,"GLENMONT",0,,2,4983127,127
RED,60,4983135_19722,"GLENMONT",0,,2,4983135,101
RED,60,4983130_19722,"GLENMONT",0,,2,4983130,102
RED,60,4983134_19722,"GLENMONT",0,,2,4983134,103
RED,60,4983129_19722,"GLENMONT",0,,2,4983129,104
RED,60,4983137_19722,"GLENMONT",0,,2,4983137,105
RED,60,4983133_19722,"GLENMONT",0,,2,4983133,106
RED,60,4983148_19722,"GLENMONT",0,,2,4983148,107
RED,60,4983146_19722,"GLENMONT",0,,2,4983146,108
RED,60,4983143_19722,"GLENMONT",0,,2,4983143,109
RED,60,4983150_19722,"GLENMONT",0,,2,4983150,110
RED,60,4983145_19722,"GLENMONT",0,,2,4983145,111
RED,60,4983156_19722,"GLENMONT",0,,2,4983156,113
RED,60,4983163_19722,"GLENMONT",0,,2,4983163,114
RED,60,4983159_19722,"GLENMONT",0,,2,4983159,115
RED,60,4983157_19722,"GLENMONT",0,,2,4983157,116
RED,60,4983165_19722,"GLENMONT",0,,2,4983165,117
RED,60,4983166_19722,"GLENMONT",0,,2,4983166,118
RED,60,4983162_19722,"GLENMONT",0,,2,4983162,119
RED,60,4983178_19722,"GLENMONT",0,,2,4983178,120
RED,60,4983191_19722,"GLENMONT",0,,2,4983191,121
RED,60,4983183_19722,"GLENMONT",0,,2,4983183,122
RED,60,4983186_19722,"GLENMONT",0,,2,4983186,123
RED,60,4983188_19722,"GLENMONT",0,,2,4983188,124
RED,60,4983172_19722,"GLENMONT",0,,2,4983172,125
RED,60,4983179_19722,"GLENMONT",0,,2,4983179,126
RED,60,4983180_19722,"GLENMONT",0,,2,4983180,127
RED,60,4983185_19722,"GLENMONT",0,,2,4983185,101
RED,60,4983175_19722,"GLENMONT",0,,2,4983175,102
RED,60,4983174_19722,"GLENMONT",0,,2,4983174,103
RED,60,4983193_19722,"GLENMONT",0,,2,4983193,104
RED,60,4983153_19722,"GLENMONT",0,,2,4983153,105
RED,60,4983152_19722,"GLENMONT",0,,2,4983152,106
RED,60,4983222_19722,"GLENMONT",0,,2,4983222,107
RED,60,4983228_19722,"GLENMONT",0,,2,4983228,108
RED,60,4983223_19722,"GLENMONT",0,,2,4983223,109
RED,60,4983205_19722,"GLENMONT",0,,2,4983205,110
RED,60,4983199_19722,"GLENMONT",0,,2,4983199,111
RED,60,4983202_19722,"GLENMONT",0,,2,4983202,113
RED,60,4983226_19722,"GLENMONT",0,,2,4983226,114
RED,60,4983227_19722,"GLENMONT",0,,2,4983227,115
RED,60,4983204_19722,"GLENMONT",0,,2,4983204,116
RED,60,4983208_19722,"GLENMONT",0,,2,4983208,117
RED,60,4983224_19722,"GLENMONT",0,,2,4983224,118
RED,60,4983210_19722,"GLENMONT",0,,2,4983210,119
RED,60,4983206_19722,"GLENMONT",0,,2,4983206,120
RED,60,4983197_19722,"GLENMONT",0,,2,4983197,121
RED,60,4983203_19722,"GLENMONT",0,,2,4983203,122
RED,60,4983257_19722,"GLENMONT",0,,2,4983257,123
RED,60,4983231_19722,"GLENMONT",0,,2,4983231,124
RED,60,4983215_19722,"GLENMONT",0,,2,4983215,125
RED,60,4983252_19722,"GLENMONT",0,,2,4983252,126
RED,60,4983267_19722,"GLENMONT",0,,2,4983267,127
RED,60,4983269_19722,"GLENMONT",0,,2,4983269,101
RED,60,4983255_19722,"GLENMONT",0,,2,4983255,102
RED,60,4983262_19722,"GLENMONT",0,,2,4983262,103
RED,60,4983244_19722,"GLENMONT",0,,2,4983244,104
RED,60,4983232_19722,"GLENMONT",0,,2,4983232,105
RED,60,4983234_19722,"GLENMONT",0,,2,4983234,106
RED,60,4983271_19722,"GLENMONT",0,,2,4983271,107
RED,60,4983273_19722,"GLENMONT",0,,2,4983273,108
RED,60,4983264_19722,"GLENMONT",0,,2,4983264,109
RED,60,4983220_19722,"GLENMONT",0,,2,4983220,110
RED,60,4983261_19722,"GLENMONT",0,,2,4983261,111
RED,60,4983229_19722,"GLENMONT",0,,2,4983229,113
RED,60,4983268_19722,"GLENMONT",0,,2,4983268,114
RED,60,4983237_19722,"GLENMONT",0,,2,4983237,115
RED,60,4983241_19722,"GLENMONT",0,,2,4983241,116
RED,60,4983247_19722,"GLENMONT",0,,2,4983247,117
RED,60,4983258_19722,"GLENMONT",0,,2,4983258,118
RED,60,4983248_19722,"GLENMONT",0,,2,4983248,119
RED,60,4983219_19722,"GLENMONT",0,,2,4983219,120
RED,60,4983277_19722,"GLENMONT",0,,2,4983277,121
RED,60,4983292_19722,"GLENMONT",0,,2,4983292,122
RED,60,4983308_19722,"GLENMONT",0,,2,4983308,123
RED,60,4983300_19722,"GLENMONT",0,,2,4983300,124
RED,60,4983274_19722,"GLENMONT",0,,2,4983274,125
RED,60,4983289_19722,"GLENMONT",0,,2,4983289,126
RED,60,4983291_19722,"GLENMONT",0,,2,4983291,127
RED,60,4983285_19722,"GLENMONT",0,,2,4983285,101
RED,60,4983284_19722,"GLENMONT",0,,2,4983284,102
RED,60,4983294_19722,"GLENMONT",0,,2,4983294,103
RED,60,4983280_19722,"GLENMONT",0,,2,4983280,104
RED,60,4983279_19722,"GLENMONT",0,,2,4983279,105
RED,60,4983298_19722,"GLENMONT",0,,2,4983298,106
RED,60,4983293_19722,"GLENMONT",0,,2,4983293,107
RED,60,4983312_19722,"GLENMONT",0,,2,4983312,108
RED,60,4983311_19722,"GLENMONT",0,,2,4983311,109
RED,60,4983305_19722,"GLENMONT",0,,2,4983305,110
RED,60,4983302_19722,"GLENMONT",0,,2,4983302,111
RED,60,4983317_19722,"GLENMONT",0,,2,4983317,113
RED,60,4983304_19722,"GLENMONT",0,,2,4983304,114
RED,60,4983321_19722,"GLENMONT",0,,2,4983321,116
RED,60,4983337_19722,"GLENMONT",0,,2,4983337,117
RED,60,4983328_19722,"GLENMONT",0,,2,4983328,119
RED,60,4983334_19722,"GLENMONT",0,,2,4983334,121
RED,60,4983327_19722,"GLENMONT",0,,2,4983327,122
RED,60,4983330_19722,"GLENMONT",0,,2,4983330,124
RED,60,4983331_19722,"GLENMONT",0,,2,4983331,125
RED,60,4983341_19722,"GLENMONT",0,,2,4983341,127
RED,60,4983342_19722,"GLENMONT",0,,2,4983342,101
RED,60,4983348_19722,"GLENMONT",0,,2,4983348,103
RED,60,4983345_19722,"GLENMONT",0,,2,4983345,104
RED,61,5150325_19722,"GLENMONT",0,,3,5150325,4
RED,61,5150329_19722,"GLENMONT",0,,3,5150329,7
RED,61,5150328_19722,"GLENMONT",0,,3,5150328,10
RED,61,5150284_19722,"GLENMONT",0,,3,5150284,11
RED,61,5150276_19722,"GLENMONT",0,,3,5150276,13
RED,61,5150279_19722,"GLENMONT",0,,3,5150279,15
RED,61,5150285_19722,"GLENMONT",0,,3,5150285,18
RED,61,5150277_19722,"GLENMONT",0,,3,5150277,20
RED,61,5150278_19722,"GLENMONT",0,,3,5150278,22
RED,61,5150281_19722,"GLENMONT",0,,3,5150281,2
RED,61,5150283_19722,"GLENMONT",0,,3,5150283,23
RED,61,5150286_19722,"GLENMONT",0,,3,5150286,24
RED,61,5150282_19722,"GLENMONT",0,,3,5150282,5
RED,61,5150280_19722,"GLENMONT",0,,3,5150280,6
RED,61,5150296_19722,"GLENMONT",0,,3,5150296,9
RED,61,5150287_19722,"GLENMONT",0,,3,5150287,12
RED,61,5150292_19722,"GLENMONT",0,,3,5150292,14
RED,61,5150305_19722,"GLENMONT",0,,3,5150305,8
RED,61,5150307_19722,"GLENMONT",0,,3,5150307,17
RED,61,5150294_19722,"GLENMONT",0,,3,5150294,19
RED,61,5150302_19722,"GLENMONT",0,,3,5150302,1
RED,61,5150301_19722,"GLENMONT",0,,3,5150301,3
RED,61,5150295_19722,"GLENMONT",0,,3,5150295,16
RED,61,5150293_19722,"GLENMONT",0,,3,5150293,21
RED,61,5150304_19722,"GLENMONT",0,,3,5150304,4
RED,61,5150230_19722,"GLENMONT",0,,3,5150230,7
RED,61,5150221_19722,"GLENMONT",0,,3,5150221,10
RED,61,5150228_19722,"GLENMONT",0,,3,5150228,11
RED,61,5150224_19722,"GLENMONT",0,,3,5150224,13
RED,61,5150231_19722,"GLENMONT",0,,3,5150231,15
RED,61,5150235_19722,"GLENMONT",0,,3,5150235,18
RED,61,5150223_19722,"GLENMONT",0,,3,5150223,20
RED,61,5150232_19722,"GLENMONT",0,,3,5150232,22
RED,61,5150222_19722,"GLENMONT",0,,3,5150222,2
RED,61,5150218_19722,"GLENMONT",0,,3,5150218,23
RED,61,5150255_19722,"GLENMONT",0,,3,5150255,24
RED,61,5150253_19722,"GLENMONT",0,,3,5150253,5
RED,61,5150240_19722,"GLENMONT",0,,3,5150240,6
RED,61,5150246_19722,"GLENMONT",0,,3,5150246,9
RED,61,5150250_19722,"GLENMONT",0,,3,5150250,12
RED,61,5150257_19722,"GLENMONT",0,,3,5150257,14
RED,61,5150249_19722,"GLENMONT",0,,3,5150249,8
RED,61,5150259_19722,"GLENMONT",0,,3,5150259,17
RED,61,5150260_19722,"GLENMONT",0,,3,5150260,19
RED,61,5150242_19722,"GLENMONT",0,,3,5150242,1
RED,61,5150258_19722,"GLENMONT",0,,3,5150258,3
RED,61,5150269_19722,"GLENMONT",0,,3,5150269,16
RED,61,5150132_19722,"GLENMONT",0,,3,5150132,21
RED,61,5150126_19722,"GLENMONT",0,,3,5150126,4
RED,61,5150127_19722,"GLENMONT",0,,3,5150127,7
RED,61,5150131_19722,"GLENMONT",0,,3,5150131,10
RED,61,5150128_19722,"GLENMONT",0,,3,5150128,11
RED,61,5150125_19722,"GLENMONT",0,,3,5150125,13
RED,61,5150129_19722,"GLENMONT",0,,3,5150129,15
RED,61,5150130_19722,"GLENMONT",0,,3,5150130,18
RED,61,5150124_19722,"GLENMONT",0,,3,5150124,20
RED,61,5150139_19722,"GLENMONT",0,,3,5150139,22
RED,61,5150145_19722,"GLENMONT",0,,3,5150145,2
RED,61,5150140_19722,"GLENMONT",0,,3,5150140,23
RED,61,5150136_19722,"GLENMONT",0,,3,5150136,24
RED,61,5150135_19722,"GLENMONT",0,,3,5150135,5
RED,61,5150133_19722,"GLENMONT",0,,3,5150133,6
RED,61,5150152_19722,"GLENMONT",0,,3,5150152,9
RED,61,5150159_19722,"GLENMONT",0,,3,5150159,12
RED,61,5150138_19722,"GLENMONT",0,,3,5150138,14
RED,61,5150151_19722,"GLENMONT",0,,3,5150151,8
RED,61,5150156_19722,"GLENMONT",0,,3,5150156,17
RED,61,5150150_19722,"GLENMONT",0,,3,5150150,19
RED,61,5150146_19722,"GLENMONT",0,,3,5150146,1
RED,61,5150161_19722,"GLENMONT",0,,3,5150161,3
RED,61,5150158_19722,"GLENMONT",0,,3,5150158,16
RED,61,5150168_19722,"GLENMONT",0,,3,5150168,21
RED,61,5150169_19722,"GLENMONT",0,,3,5150169,4
RED,61,5150165_19722,"GLENMONT",0,,3,5150165,7
RED,61,5150179_19722,"GLENMONT",0,,3,5150179,10
RED,61,5150194_19722,"GLENMONT",0,,3,5150194,11
RED,61,5150171_19722,"GLENMONT",0,,3,5150171,13
RED,61,5150181_19722,"GLENMONT",0,,3,5150181,15
RED,61,5150172_19722,"GLENMONT",0,,3,5150172,18
RED,61,5150186_19722,"GLENMONT",0,,3,5150186,20
RED,61,5150187_19722,"GLENMONT",0,,3,5150187,22
RED,61,5150188_19722,"GLENMONT",0,,3,5150188,2
RED,61,5150191_19722,"GLENMONT",0,,3,5150191,23
RED,61,5150176_19722,"GLENMONT",0,,3,5150176,24
RED,61,5150178_19722,"GLENMONT",0,,3,5150178,5
RED,61,5150196_19722,"GLENMONT",0,,3,5150196,6
RED,61,5150162_19722,"GLENMONT",0,,3,5150162,9
RED,61,5150160_19722,"GLENMONT",0,,3,5150160,12
RED,61,5150212_19722,"GLENMONT",0,,3,5150212,14
RED,61,5150205_19722,"GLENMONT",0,,3,5150205,8
RED,61,5150213_19722,"GLENMONT",0,,3,5150213,17
RED,61,5150203_19722,"GLENMONT",0,,3,5150203,19
RED,61,5150202_19722,"GLENMONT",0,,3,5150202,1
RED,61,5150042_19722,"GLENMONT",0,,3,5150042,3
RED,61,5150055_19722,"GLENMONT",0,,3,5150055,16
RED,61,5150057_19722,"GLENMONT",0,,3,5150057,21
RED,61,5150044_19722,"GLENMONT",0,,3,5150044,4
RED,61,5150053_19722,"GLENMONT",0,,3,5150053,7
RED,61,5150056_19722,"GLENMONT",0,,3,5150056,10
RED,61,5150048_19722,"GLENMONT",0,,3,5150048,11
RED,61,5150045_19722,"GLENMONT",0,,3,5150045,13
RED,61,5150041_19722,"GLENMONT",0,,3,5150041,15
RED,61,5150043_19722,"GLENMONT",0,,3,5150043,18
RED,61,5150086_19722,"GLENMONT",0,,3,5150086,20
RED,61,5150058_19722,"GLENMONT",0,,3,5150058,22
RED,61,5150054_19722,"GLENMONT",0,,3,5150054,2
RED,61,5150079_19722,"GLENMONT",0,,3,5150079,23
RED,61,5150089_19722,"GLENMONT",0,,3,5150089,24
RED,61,5150090_19722,"GLENMONT",0,,3,5150090,5
RED,61,5150082_19722,"GLENMONT",0,,3,5150082,6
RED,61,5150088_19722,"GLENMONT",0,,3,5150088,9
RED,61,5150071_19722,"GLENMONT",0,,3,5150071,12
RED,61,5150050_19722,"GLENMONT",0,,3,5150050,14
RED,61,5150076_19722,"GLENMONT",0,,3,5150076,8
RED,61,5150096_19722,"GLENMONT",0,,3,5150096,17
RED,61,5150106_19722,"GLENMONT",0,,3,5150106,19
RED,61,5150094_19722,"GLENMONT",0,,3,5150094,1
RED,61,5150047_19722,"GLENMONT",0,,3,5150047,3
RED,61,5150085_19722,"GLENMONT",0,,3,5150085,16
RED,61,5150051_19722,"GLENMONT",0,,3,5150051,21
RED,61,5150092_19722,"GLENMONT",0,,3,5150092,4
RED,61,5150066_19722,"GLENMONT",0,,3,5150066,7
RED,61,5150067_19722,"GLENMONT",0,,3,5150067,10
RED,61,5150075_19722,"GLENMONT",0,,3,5150075,11
RED,61,5150083_19722,"GLENMONT",0,,3,5150083,13
RED,61,5150077_19722,"GLENMONT",0,,3,5150077,15
