trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
5570455_19778,14:35:00,14:35:00,PF_B02_1,17,0,0,18.9530
5570442_19778,14:41:00,14:41:00,PF_B02_1,17,0,0,18.9530
5570458_19778,14:47:00,14:47:00,PF_B02_1,17,0,0,18.9530
5570459_19778,14:53:00,14:53:00,PF_B02_1,17,0,0,18.9530
5570456_19778,14:59:00,14:59:00,PF_B02_1,17,0,0,18.9530
5570465_19778,15:05:00,15:05:00,PF_B02_1,17,0,0,18.9530
5570484_19778,15:11:00,15:11:00,PF_B02_1,17,0,0,18.9530
5570474_19778,15:17:00,15:17:00,PF_B02_1,17,0,0,18.9530
5570480_19778,15:23:00,15:23:00,PF_B02_1,17,0,0,18.9530
5570481_19778,15:29:00,15:29:00,PF_B02_1,17,0,0,18.9530
5570463_19778,15:35:00,15:35:00,PF_B02_1,17,0,0,18.9530
5570466_19778,15:41:00,15:41:00,PF_B02_1,17,0,0,18.9530
5570475_19778,15:47:00,15:47:00,PF_B02_1,17,0,0,18.9530
5570479_19778,15:53:00,15:53:00,PF_B02_1,17,0,0,18.9530
5570471_19778,15:59:00,15:59:00,PF_B02_1,17,0,0,18.9530
5570468_19778,16:05:00,16:05:00,PF_B02_1,17,0,0,18.9530
5570485_19778,16:11:00,16:11:00,PF_B02_1,17,0,0,18.9530
5570507_19778,16:17:00,16:17:00,PF_B02_1,17,0,0,18.9530
5570513_19778,16:23:00,16:23:00,PF_B02_1,17,0,0,18.9530
5570525_19778,16:29:00,16:29:00,PF_B02_1,17,0,0,18.9530
5570526_19778,16:35:00,16:35:00,PF_B02_1,17,0,0,18.9530
5570516_19778,16:41:00,16:41:00,PF_B02_1,17,0,0,18.9530
5570506_19778,16:47:00,16:47:00,PF_B02_1,17,0,0,18.9530
5570502_19778,16:53:00,16:53:00,PF_B02_1,17,0,0,18.9530
5570491_19778,16:59:00,16:59:00,PF_B02_1,17,0,0,18.9530
5570517_19778,17:05:00,17:05:00,PF_B02_1,17,0,0,18.9530
5570522_19778,17:11:00,17:11:00,PF_B02_1,17,0,0,18.9530
5570504_19778,17:17:00,17:17:00,PF_B02_1,17,0,0,18.9530
5570496_19778,17:23:00,17:23:00,PF_B02_1,17,0,0,18.9530
5570514_19778,17:29:00,17:29:00,PF_B02_1,17,0,0,18.9530
5570499_19778,17:35:00,17:35:00,PF_B02_1,17,0,0,18.9530
5570494_19778,17:41:00,17:41:00,PF_B02_1,17,0,0,18.9530
5570505_19778,17:47:00,17:47:00,PF_B02_1,17,0,0,18.9530
5570503_19778,17:53:00,17:53:00,PF_B02_1,17,0,0,18.9530
5570556_19778,17:59:00,17:59:00,PF_B02_1,17,0,0,18.9530
5570535_19778,18:05:00,18:05:00,PF_B02_1,17,0,0,18.9530
5570530_19778,18:11:00,18:11:00,PF_B02_1,17,0,0,18.9530
5570564_19778,18:17:00,18:17:00,PF_B02_1,17,0,0,18.9530
5570581_19778,18:23:00,18:23:00,PF_B02_1,17,0,0,18.9530
5570584_19778,18:29:00,18:29:00,PF_B02_1,17,0,0,18.9530
5570550_19778,18:35:00,18:35:00,PF_B02_1,17,0,0,18.9530
5570575_19778,18:41:00,18:41:00,PF_B02_1,17,0,0,18.9530
5570563_19778,18:47:00,18:47:00,PF_B02_1,17,0,0,18.9530
5570539_19778,18:53:00,18:53:00,PF_B02_1,17,0,0,18.9530
5570544_19778,18:59:00,18:59:00,PF_B02_1,17,0,0,18.9530
5570578_19778,19:05:00,19:05:00,PF_B02_1,17,0,0,18.9530
5570585_19778,19:11:00,19:11:00,PF_B02_1,17,0,0,18.9530
5570565_19778,19:17:00,19:17:00,PF_B02_1,17,0,0,18.9530
5570528_19778,19:23:00,19:23:00,PF_B02_1,17,0,0,18.9530
5570574_19778,19:29:00,19:29:00,PF_B02_1,17,0,0,18.9530
5570529_19778,19:35:00,19:35:00,PF_B02_1,17,0,0,18.9530
5570583_19778,19:41:00,19:41:00,PF_B02_1,17,0,0,18.9530
5570545_19778,19:47:00,19:47:00,PF_B02_1,17,0,0,18.9530
5570540_19778,19:53:00,19:53:00,PF_B02_1,17,0,0,18.9530
5570557_19778,19:59:00,19:59:00,PF_B02_1,17,0,0,18.9530
5570566_19778,20:05:00,20:05:00,PF_B02_1,17,0,0,18.9530
5570553_19778,20:11:00,20:11:00,PF_B02_1,17,0,0,18.9530
5570532_19778,20:17:00,20:17:00,PF_B02_1,17,0,0,18.9530
5570596_19778,20:23:00,20:23:00,PF_B02_1,17,0,0,18.9530
5570282_19778,20:29:00,20:29:00,PF_B02_1,17,0,0,18.9530
5570294_19778,20:35:00,20:35:00,PF_B02_1,17,0,0,18.9530
5570543_19778,20:41:00,20:41:00,PF_B02_1,17,0,0,18.9530
5570594_19778,20:47:00,20:47:00,PF_B02_1,17,0,0,18.9530
5570319_19778,20:53:00,20:53:00,PF_B02_1,17,0,0,18.9530
5570354_19778,20:59:00,20:59:00,PF_B02_1,17,0,0,18.9530
5570595_19778,21:05:00,21:05:00,PF_B02_1,17,0,0,18.9530
5570591_19778,21:11:00,21:11:00,PF_B02_1,17,0,0,18.9530
5570280_19778,21:17:00,21:17:00,PF_B02_1,17,0,0,18.9530
5570359_19778,21:23:00,21:23:00,PF_B02_1,17,0,0,18.9530
5570590_19778,21:29:00,21:29:00,PF_B02_1,17,0,0,18.9530
5570275_19778,21:35:00,21:35:00,PF_B02_1,17,0,0,18.9530
5570296_19778,21:41:00,21:41:00,PF_B02_1,17,0,0,18.9530
5570487_19778,21:47:00,21:47:00,PF_B02_1,17,0,0,18.9530
5570500_19778,21:53:00,21:53:00,PF_B02_1,17,0,0,18.9530
5570292_19778,21:59:00,21:59:00,PF_B02_1,17,0,0,18.9530
5570297_19778,22:05:00,22:05:00,PF_B02_1,17,0,0,18.9530
5570290_19778,22:11:00,22:11:00,PF_B02_1,17,0,0,18.9530
5570521_19778,22:19:00,22:19:00,PF_B02_1,17,0,0,18.9530
5570308_19778,22:28:00,22:28:00,PF_B02_1,17,0,0,18.9530
5570304_19778,22:38:00,22:38:00,PF_B02_1,17,0,0,18.9530
5570561_19778,22:48:00,22:48:00,PF_B02_1,17,0,0,18.9530
5570630_19778,22:58:00,22:58:00,PF_B02_1,17,0,0,18.9530
5570631_19778,23:08:00,23:08:00,PF_B02_1,17,0,0,18.9530
5570632_19778,23:18:00,23:18:00,PF_B02_1,17,0,0,18.9530
5570633_19778,23:28:00,23:28:00,PF_B02_1,17,0,0,18.9530
5570634_19778,23:38:00,23:38:00,PF_B02_1,17,0,0,18.9530
5570635_19778,23:48:00,23:48:00,PF_B02_1,17,0,0,18.9530
5570302_19778,23:58:00,23:58:00,PF_B02_1,17,0,0,18.9530
5570536_19778,24:08:00,24:08:00,PF_B02_1,17,0,0,18.9530
5570328_19778,24:18:00,24:18:00,PF_B02_1,17,0,0,18.9530
5570265_19778,24:28:00,24:28:00,PF_B02_1,17,0,0,18.9530
5570254_19778,24:38:00,24:38:00,PF_B02_1,17,0,0,18.9530
5570258_19778,24:48:00,24:48:00,PF_B02_1,17,0,0,18.9530
5570260_19778,24:58:00,24:58:00,PF_B02_1,17,0,0,18.9530
5570274_19778,25:10:00,25:10:00,PF_B02_1,17,0,0,18.9530
5579323_19778,07:41:00,07:41:00,PF_B02_1,17,0,0,18.9530
5579321_19778,07:47:00,07:47:00,PF_B02_1,17,0,0,18.9530
5579328_19778,07:53:00,07:53:00,PF_B02_1,17,0,0,18.9530
5579335_19778,07:59:00,07:59:00,PF_B02_1,17,0,0,18.9530
5579324_19778,08:05:00,08:05:00,PF_B02_1,17,0,0,18.9530
5579326_19778,08:11:00,08:11:00,PF_B02_1,17,0,0,18.9530
5579339_19778,08:17:00,08:17:00,PF_B02_1,17,0,0,18.9530
5579336_19778,08:23:00,08:23:00,PF_B02_1,17,0,0,18.9530
5579322_19778,08:29:00,08:29:00,PF_B02_1,17,0,0,18.9530
5579331_19778,08:35:00,08:35:00,PF_B02_1,17,0,0,18.9530
5579334_19778,08:41:00,08:41:00,PF_B02_1,17,0,0,18.9530
5579337_19778,08:47:00,08:47:00,PF_B02_1,17,0,0,18.9530
5579327_19778,08:53:00,08:53:00,PF_B02_1,17,0,0,18.9530
5579330_19778,08:59:00,08:59:00,PF_B02_1,17,0,0,18.9530
5579344_19778,09:05:00,09:05:00,PF_B02_1,17,0,0,18.9530
5579348_19778,09:11:00,09:11:00,PF_B02_1,17,0,0,18.9530
5579349_19778,09:17:00,09:17:00,PF_B02_1,17,0,0,18.9530
5579353_19778,09:23:00,09:23:00,PF_B02_1,17,0,0,18.9530
5579365_19778,09:29:00,09:29:00,PF_B02_1,17,0,0,18.9530
5579354_19778,09:35:00,09:35:00,PF_B02_1,17,0,0,18.9530
5579363_19778,09:41:00,09:41:00,PF_B02_1,17,0,0,18.9530
5579361_19778,09:47:00,09:47:00,PF_B02_1,17,0,0,18.9530
5579356_19778,09:53:00,09:53:00,PF_B02_1,17,0,0,18.9530
5579355_19778,09:59:00,09:59:00,PF_B02_1,17,0,0,18.9530
5579364_19778,10:05:00,10:05:00,PF_B02_1,17,0,0,18.9530
5579370_19778,10:11:00,10:11:00,PF_B02_1,17,0,0,18.9530
5579369_19778,10:17:00,10:17:00,PF_B02_1,17,0,0,18.9530
5579372_19778,10:23:00,10:23:00,PF_B02_1,17,0,0,18.9530
5579377_19778,10:29:00,10:29:00,PF_B02_1,17,0,0,18.9530
5579379_19778,10:35:00,10:35:00,PF_B02_1,17,0,0,18.9530
5579373_19778,10:41:00,10:41:00,PF_B02_1,17,0,0,18.9530
5579376_19778,10:47:00,10:47:00,PF_B02_1,17,0,0,18.9530
5579378_19778,10:53:00,10:53:00,PF_B02_1,17,0,0,18.9530
5579375_19778,10:59:00,10:59:00,PF_B02_1,17,0,0,18.9530
5579385_19778,11:05:00,11:05:00,PF_B02_1,17,0,0,18.9530
5579394_19778,11:11:00,11:11:00,PF_B02_1,17,0,0,18.9530
5579386_19778,11:17:00,11:17:00,PF_B02_1,17,0,0,18.9530
5579387_19778,11:23:00,11:23:00,PF_B02_1,17,0,0,18.9530
5579393_19778,11:29:00,11:29:00,PF_B02_1,17,0,0,18.9530
5579396_19778,11:35:00,11:35:00,PF_B02_1,17,0,0,18.9530
5579400_19778,11:41:00,11:41:00,PF_B02_1,17,0,0,18.9530
5579398_19778,11:47:00,11:47:00,PF_B02_1,17,0,0,18.9530
5579405_19778,11:53:00,11:53:00,PF_B02_1,17,0,0,18.9530
5579406_19778,11:59:00,11:59:00,PF_B02_1,17,0,0,18.9530
5579408_19778,12:05:00,12:05:00,PF_B02_1,17,0,0,18.9530
5579403_19778,12:11:00,12:11:00,PF_B02_1,17,0,0,18.9530
5579418_19778,12:17:00,12:17:00,PF_B02_1,17,0,0,18.9530
5579411_19778,12:23:00,12:23:00,PF_B02_1,17,0,0,18.9530
5579414_19778,12:29:00,12:29:00,PF_B02_1,17,0,0,18.9530
5579420_19778,12:35:00,12:35:00,PF_B02_1,17,0,0,18.9530
5579421_19778,12:41:00,12:41:00,PF_B02_1,17,0,0,18.9530
5579412_19778,12:47:00,12:47:00,PF_B02_1,17,0,0,18.9530
5579415_19778,12:53:00,12:53:00,PF_B02_1,17,0,0,18.9530
5579424_19778,12:59:00,12:59:00,PF_B02_1,17,0,0,18.9530
5579426_19778,13:05:00,13:05:00,PF_B02_1,17,0,0,18.9530
5579429_19778,13:11:00,13:11:00,PF_B02_1,17,0,0,18.9530
5579437_19778,13:17:00,13:17:00,PF_B02_1,17,0,0,18.9530
5579432_19778,13:23:00,13:23:00,PF_B02_1,17,0,0,18.9530
5579436_19778,13:29:00,13:29:00,PF_B02_1,17,0,0,18.9530
5579431_19778,13:35:00,13:35:00,PF_B02_1,17,0,0,18.9530
5579439_19778,13:41:00,13:41:00,PF_B02_1,17,0,0,18.9530
5579435_19778,13:47:00,13:47:00,PF_B02_1,17,0,0,18.9530
5579450_19778,13:53:00,13:53:00,PF_B02_1,17,0,0,18.9530
5579448_19778,13:59:00,13:59:00,PF_B02_1,17,0,0,18.9530
5579445_19778,14:05:00,14:05:00,PF_B02_1,17,0,0,18.9530
5579452_19778,14:11:00,14:11:00,PF_B02_1,17,0,0,18.9530
5579447_19778,14:17:00,14:17:00,PF_B02_1,17,0,0,18.9530
5579458_19778,14:23:00,14:23:00,PF_B02_1,17,0,0,18.9530
5579465_19778,14:29:00,14:29:00,PF_B02_1,17,0,0,18.9530
5579461_19778,14:35:00,14:35:00,PF_B02_1,17,0,0,18.9530
5579459_19778,14:41:00,14:41:00,PF_B02_1,17,0,0,18.9530
5579467_19778,14:47:00,14:47:00,PF_B02_1,17,0,0,18.9530
5579468_19778,14:53:00,14:53:00,PF_B02_1,17,0,0,18.9530
5579464_19778,14:59:00,14:59:00,PF_B02_1,17,0,0,18.9530
5579480_19778,15:05:00,15:05:00,PF_B02_1,17,0,0,18.9530
5579493_19778,15:11:00,15:11:00,PF_B02_1,17,0,0,18.9530
5579485_19778,15:17:00,15:17:00,PF_B02_1,17,0,0,18.9530
5579488_19778,15:23:00,15:23:00,PF_B02_1,17,0,0,18.9530
5579490_19778,15:29:00,15:29:00,PF_B02_1,17,0,0,18.9530
5579474_19778,15:35:00,15:35:00,PF_B02_1,17,0,0,18.9530
5579481_19778,15:41:00,15:41:00,PF_B02_1,17,0,0,18.9530
5579482_19778,15:47:00,15:47:00,PF_B02_1,17,0,0,18.9530
5579487_19778,15:53:00,15:53:00,PF_B02_1,17,0,0,18.9530
5579477_19778,15:59:00,15:59:00,PF_B02_1,17,0,0,18.9530
5579476_19778,16:05:00,16:05:00,PF_B02_1,17,0,0,18.9530
5579495_19778,16:11:00,16:11:00,PF_B02_1,17,0,0,18.9530
5579455_19778,16:17:00,16:17:00,PF_B02_1,17,0,0,18.9530
5579454_19778,16:23:00,16:23:00,PF_B02_1,17,0,0,18.9530
5579524_19778,16:29:00,16:29:00,PF_B02_1,17,0,0,18.9530
5579530_19778,16:35:00,16:35:00,PF_B02_1,17,0,0,18.9530
5579525_19778,16:41:00,16:41:00,PF_B02_1,17,0,0,18.9530
5579507_19778,16:47:00,16:47:00,PF_B02_1,17,0,0,18.9530
5579501_19778,16:53:00,16:53:00,PF_B02_1,17,0,0,18.9530
5579504_19778,16:59:00,16:59:00,PF_B02_1,17,0,0,18.9530
5579528_19778,17:05:00,17:05:00,PF_B02_1,17,0,0,18.9530
5579529_19778,17:11:00,17:11:00,PF_B02_1,17,0,0,18.9530
5579506_19778,17:17:00,17:17:00,PF_B02_1,17,0,0,18.9530
5579510_19778,17:23:00,17:23:00,PF_B02_1,17,0,0,18.9530
5579526_19778,17:29:00,17:29:00,PF_B02_1,17,0,0,18.9530
5579512_19778,17:35:00,17:35:00,PF_B02_1,17,0,0,18.9530
5579508_19778,17:41:00,17:41:00,PF_B02_1,17,0,0,18.9530
5579499_19778,17:47:00,17:47:00,PF_B02_1,17,0,0,18.9530
5579505_19778,17:53:00,17:53:00,PF_B02_1,17,0,0,18.9530
5579559_19778,17:59:00,17:59:00,PF_B02_1,17,0,0,18.9530
5579533_19778,18:05:00,18:05:00,PF_B02_1,17,0,0,18.9530
5579517_19778,18:11:00,18:11:00,PF_B02_1,17,0,0,18.9530
5579554_19778,18:17:00,18:17:00,PF_B02_1,17,0,0,18.9530
5579569_19778,18:23:00,18:23:00,PF_B02_1,17,0,0,18.9530
5579571_19778,18:29:00,18:29:00,PF_B02_1,17,0,0,18.9530
5579557_19778,18:35:00,18:35:00,PF_B02_1,17,0,0,18.9530
5579564_19778,18:41:00,18:41:00,PF_B02_1,17,0,0,18.9530
5579546_19778,18:47:00,18:47:00,PF_B02_1,17,0,0,18.9530
5579534_19778,18:53:00,18:53:00,PF_B02_1,17,0,0,18.9530
5579536_19778,18:59:00,18:59:00,PF_B02_1,17,0,0,18.9530
5579573_19778,19:05:00,19:05:00,PF_B02_1,17,0,0,18.9530
5579575_19778,19:11:00,19:11:00,PF_B02_1,17,0,0,18.9530
5579566_19778,19:17:00,19:17:00,PF_B02_1,17,0,0,18.9530
5579522_19778,19:23:00,19:23:00,PF_B02_1,17,0,0,18.9530
5579563_19778,19:29:00,19:29:00,PF_B02_1,17,0,0,18.9530
5579531_19778,19:35:00,19:35:00,PF_B02_1,17,0,0,18.9530
5579570_19778,19:41:00,19:41:00,PF_B02_1,17,0,0,18.9530
5579539_19778,19:47:00,19:47:00,PF_B02_1,17,0,0,18.9530
5579543_19778,19:53:00,19:53:00,PF_B02_1,17,0,0,18.9530
5579549_19778,19:59:00,19:59:00,PF_B02_1,17,0,0,18.9530
5579560_19778,20:05:00,20:05:00,PF_B02_1,17,0,0,18.9530
5579550_19778,20:11:00,20:11:00,PF_B02_1,17,0,0,18.9530
5579521_19778,20:17:00,20:17:00,PF_B02_1,17,0,0,18.9530
5579579_19778,20:23:00,20:23:00,PF_B02_1,17,0,0,18.9530
5579594_19778,20:29:00,20:29:00,PF_B02_1,17,0,0,18.9530
5579610_19778,20:35:00,20:35:00,PF_B02_1,17,0,0,18.9530
5579602_19778,20:41:00,20:41:00,PF_B02_1,17,0,0,18.9530
5579576_19778,20:47:00,20:47:00,PF_B02_1,17,0,0,18.9530
5579591_19778,20:53:00,20:53:00,PF_B02_1,17,0,0,18.9530
5579593_19778,20:59:00,20:59:00,PF_B02_1,17,0,0,18.9530
5579587_19778,21:05:00,21:05:00,PF_B02_1,17,0,0,18.9530
5579586_19778,21:11:00,21:11:00,PF_B02_1,17,0,0,18.9530
5579596_19778,21:17:00,21:17:00,PF_B02_1,17,0,0,18.9530
5579582_19778,21:23:00,21:23:00,PF_B02_1,17,0,0,18.9530
5579581_19778,21:29:00,21:29:00,PF_B02_1,17,0,0,18.9530
5579600_19778,21:35:00,21:35:00,PF_B02_1,17,0,0,18.9530
5579595_19778,21:41:00,21:41:00,PF_B02_1,17,0,0,18.9530
5579614_19778,21:47:00,21:47:00,PF_B02_1,17,0,0,18.9530
5579613_19778,21:53:00,21:53:00,PF_B02_1,17,0,0,18.9530
5579607_19778,21:59:00,21:59:00,PF_B02_1,17,0,0,18.9530
5579604_19778,22:05:00,22:05:00,PF_B02_1,17,0,0,18.9530
5579619_19778,22:11:00,22:11:00,PF_B02_1,17,0,0,18.9530
5579606_19778,22:19:00,22:19:00,PF_B02_1,17,0,0,18.9530
5579623_19778,22:28:00,22:28:00,PF_B02_1,17,0,0,18.9530
5579639_19778,22:38:00,22:38:00,PF_B02_1,17,0,0,18.9530
5579630_19778,22:48:00,22:48:00,PF_B02_1,17,0,0,18.9530
5579636_19778,22:58:00,22:58:00,PF_B02_1,17,0,0,18.9530
5579629_19778,23:08:00,23:08:00,PF_B02_1,17,0,0,18.9530
5579632_19778,23:18:00,23:18:00,PF_B02_1,17,0,0,18.9530
5579633_19778,23:28:00,23:28:00,PF_B02_1,17,0,0,18.9530
5579643_19778,23:38:00,23:38:00,PF_B02_1,17,0,0,18.9530
5579644_19778,23:48:00,23:48:00,PF_B02_1,17,0,0,18.9530
5579650_19778,23:58:00,23:58:00,PF_B02_1,17,0,0,18.9530
5579647_19778,24:10:00,24:10:00,PF_B02_1,17,0,0,18.9530
5578841_19778,05:41:00,05:41:00,PF_B02_1,17,0,0,18.9530
5578859_19778,05:47:00,05:47:00,PF_B02_1,17,0,0,18.9530
5578845_19778,05:53:00,05:53:00,PF_B02_1,17,0,0,18.9530
5578870_19778,05:59:00,05:59:00,PF_B02_1,17,0,0,18.9530
5578846_19778,06:05:00,06:05:00,PF_B02_1,17,0,0,18.9530
5578860_19778,06:11:00,06:11:00,PF_B02_1,17,0,0,18.9530
5578847_19778,06:17:00,06:17:00,PF_B02_1,17,0,0,18.9530
5578855_19778,06:23:00,06:23:00,PF_B02_1,17,0,0,18.9530
5578854_19778,06:29:00,06:29:00,PF_B02_1,17,0,0,18.9530
5578861_19778,06:35:00,06:35:00,PF_B02_1,17,0,0,18.9530
5578868_19778,06:41:00,06:41:00,PF_B02_1,17,0,0,18.9530
5578858_19778,06:47:00,06:47:00,PF_B02_1,17,0,0,18.9530
5578875_19778,06:53:00,06:53:00,PF_B02_1,17,0,0,18.9530
5578872_19778,06:59:00,06:59:00,PF_B02_1,17,0,0,18.9530
5578844_19778,07:05:00,07:05:00,PF_B02_1,17,0,0,18.9530
5578853_19778,07:10:00,07:10:00,PF_B02_1,17,0,0,18.9530
5578862_19778,07:15:00,07:15:00,PF_B02_1,17,0,0,18.9530
5578916_19778,07:20:00,07:20:00,PF_B02_1,17,0,0,18.9530
5578863_19778,07:25:00,07:25:00,PF_B02_1,17,0,0,18.9530
5578889_19778,07:30:00,07:30:00,PF_B02_1,17,0,0,18.9530
5578903_19778,07:35:00,07:35:00,PF_B02_1,17,0,0,18.9530
5578907_19778,07:40:00,07:40:00,PF_B02_1,17,0,0,18.9530
5578897_19778,07:45:00,07:45:00,PF_B02_1,17,0,0,18.9530
5578915_19778,07:50:00,07:50:00,PF_B02_1,17,0,0,18.9530
5578914_19778,07:55:00,07:55:00,PF_B02_1,17,0,0,18.9530
5578899_19778,08:00:00,08:00:00,PF_B02_1,17,0,0,18.9530
5578913_19778,08:05:00,08:05:00,PF_B02_1,17,0,0,18.9530
5578909_19778,08:10:00,08:10:00,PF_B02_1,17,0,0,18.9530
5578910_19778,08:15:00,08:15:00,PF_B02_1,17,0,0,18.9530
5578920_19778,08:20:00,08:20:00,PF_B02_1,17,0,0,18.9530
5578901_19778,08:25:00,08:25:00,PF_B02_1,17,0,0,18.9530
5578898_19778,08:30:00,08:30:00,PF_B02_1,17,0,0,18.9530
5578924_19778,08:35:00,08:35:00,PF_B02_1,17,0,0,18.9530
5578923_19778,08:40:00,08:40:00,PF_B02_1,17,0,0,18.9530
5578905_19778,08:45:00,08:45:00,PF_B02_1,17,0,0,18.9530
5578922_19778,08:50:00,08:50:00,PF_B02_1,17,0,0,18.9530
5578929_19778,08:55:00,08:55:00,PF_B02_1,17,0,0,18.9530
5578942_19778,09:00:00,09:00:00,PF_B02_1,17,0,0,18.9530
5578931_19778,09:05:00,09:05:00,PF_B02_1,17,0,0,18.9530
5578934_19778,09:11:00,09:11:00,PF_B02_1,17,0,0,18.9530
5578933_19778,09:17:00,09:17:00,PF_B02_1,17,0,0,18.9530
5578925_19778,09:23:00,09:23:00,PF_B02_1,17,0,0,18.9530
5578932_19778,09:29:00,09:29:00,PF_B02_1,17,0,0,18.9530
