trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
5068207_19722,13:24:00,13:24:00,PF_D03_C,11,0,0,10.8877
5068200_19722,13:36:00,13:36:00,PF_D03_C,11,0,0,10.8877
5068208_19722,13:48:00,13:48:00,PF_D03_C,11,0,0,10.8877
5068196_19722,14:00:00,14:00:00,PF_D03_C,11,0,0,10.8877
5068430_19722,14:12:00,14:12:00,PF_D03_C,11,0,0,10.8877
5068431_19722,14:24:00,14:24:00,PF_D03_C,11,0,0,10.8877
5068429_19722,14:36:00,14:36:00,PF_D03_C,11,0,0,10.8877
5068444_19722,14:48:00,14:48:00,PF_D03_C,11,0,0,10.8877
5068439_19722,15:00:00,15:00:00,PF_D03_C,11,0,0,10.8877
5068435_19722,15:12:00,15:12:00,PF_D03_C,11,0,0,10.8877
5068432_19722,15:24:00,15:24:00,PF_D03_C,11,0,0,10.8877
5068445_19722,15:36:00,15:36:00,PF_D03_C,11,0,0,10.8877
5068442_19722,15:48:00,15:48:00,PF_D03_C,11,0,0,10.8877
5068440_19722,16:00:00,16:00:00,PF_D03_C,11,0,0,10.8877
5068922_19722,16:11:00,16:11:00,PF_D03_C,11,0,0,10.8877
5068433_19722,16:20:00,16:20:00,PF_D03_C,11,0,0,10.8877
5068436_19722,16:40:00,16:40:00,PF_D03_C,11,0,0,10.8877
5068441_19722,16:51:00,16:51:00,PF_D03_C,11,0,0,10.8877
5068443_19722,17:00:00,17:00:00,PF_D03_C,11,0,0,10.8877
5068926_19722,17:10:00,17:10:00,PF_D03_C,11,0,0,10.8877
5068428_19722,17:20:00,17:20:00,PF_D03_C,11,0,0,10.8877
5069572_19722,17:31:00,17:31:00,PF_D03_C,11,0,0,10.8877
5068448_19722,17:40:00,17:40:00,PF_D03_C,11,0,0,10.8877
5068446_19722,17:50:00,17:50:00,PF_D03_C,11,0,0,10.8877
5068437_19722,18:00:00,18:00:00,PF_D03_C,11,0,0,10.8877
5068927_19722,18:12:00,18:12:00,PF_D03_C,11,0,0,10.8877
5068434_19722,18:24:00,18:24:00,PF_D03_C,11,0,0,10.8877
5068452_19722,18:36:00,18:36:00,PF_D03_C,11,0,0,10.8877
5068449_19722,18:48:00,18:48:00,PF_D03_C,11,0,0,10.8877
5068742_19722,23:49:00,23:49:00,PF_D03_C,11,0,0,10.8877
5069922_19714,05:18:00,05:18:00,PF_D03_C,11,0,0,10.8877
5069921_19714,05:32:00,05:32:00,PF_D03_C,11,0,0,10.8877
5069924_19714,05:48:00,05:48:00,PF_D03_C,11,0,0,10.8877
5069923_19714,06:00:00,06:00:00,PF_D03_C,11,0,0,10.8877
5070665_19714,06:12:00,06:12:00,PF_D03_C,11,0,0,10.8877
5069925_19714,06:24:00,06:24:00,PF_D03_C,11,0,0,10.8877
5069927_19714,06:36:00,06:36:00,PF_D03_C,11,0,0,10.8877
5069926_19714,06:47:00,06:47:00,PF_D03_C,11,0,0,10.8877
5069930_19714,07:00:00,07:00:00,PF_D03_C,11,0,0,10.8877
5070666_19714,07:10:00,07:10:00,PF_D03_C,11,0,0,10.8877
5069928_19714,07:20:00,07:20:00,PF_D03_C,11,0,0,10.8877
5071291_19714,07:32:00,07:32:00,PF_D03_C,11,0,0,10.8877
5069931_19714,07:40:00,07:40:00,PF_D03_C,11,0,0,10.8877
5069929_19714,07:50:00,07:50:00,PF_D03_C,11,0,0,10.8877
5069944_19714,08:00:00,08:00:00,PF_D03_C,11,0,0,10.8877
5070668_19714,08:11:00,08:11:00,PF_D03_C,11,0,0,10.8877
5069946_19714,08:20:00,08:20:00,PF_D03_C,11,0,0,10.8877
5071292_19714,08:30:00,08:30:00,PF_D03_C,11,0,0,10.8877
5069933_19714,08:40:00,08:40:00,PF_D03_C,11,0,0,10.8877
5069932_19714,08:51:00,08:51:00,PF_D03_C,11,0,0,10.8877
5069943_19714,09:00:00,09:00:00,PF_D03_C,11,0,0,10.8877
5070669_19714,09:12:00,09:12:00,PF_D03_C,11,0,0,10.8877
5069945_19714,09:24:00,09:24:00,PF_D03_C,11,0,0,10.8877
5069942_19714,09:36:00,09:36:00,PF_D03_C,11,0,0,10.8877
5069937_19714,09:48:00,09:48:00,PF_D03_C,11,0,0,10.8877
5069934_19714,10:00:00,10:00:00,PF_D03_C,11,0,0,10.8877
5069939_19714,10:12:00,10:12:00,PF_D03_C,11,0,0,10.8877
5069947_19714,10:24:00,10:24:00,PF_D03_C,11,0,0,10.8877
5069948_19714,10:36:00,10:36:00,PF_D03_C,11,0,0,10.8877
5069938_19714,10:48:00,10:48:00,PF_D03_C,11,0,0,10.8877
5069940_19714,11:00:00,11:00:00,PF_D03_C,11,0,0,10.8877
5069941_19714,11:12:00,11:12:00,PF_D03_C,11,0,0,10.8877
5069955_19714,11:24:00,11:24:00,PF_D03_C,11,0,0,10.8877
5069950_19714,11:36:00,11:36:00,PF_D03_C,11,0,0,10.8877
5069962_19714,11:48:00,11:48:00,PF_D03_C,11,0,0,10.8877
5069954_19714,12:00:00,12:00:00,PF_D03_C,11,0,0,10.8877
5069958_19714,12:12:00,12:12:00,PF_D03_C,11,0,0,10.8877
5069952_19714,12:24:00,12:24:00,PF_D03_C,11,0,0,10.8877
5069951_19714,12:36:00,12:36:00,PF_D03_C,11,0,0,10.8877
5069956_19714,12:48:00,12:48:00,PF_D03_C,11,0,0,10.8877
5069959_19714,13:00:00,13:00:00,PF_D03_C,11,0,0,10.8877
5069957_19714,13:12:00,13:12:00,PF_D03_C,11,0,0,10.8877
5069960_19714,13:24:00,13:24:00,PF_D03_C,11,0,0,10.8877
5069953_19714,13:36:00,13:36:00,PF_D03_C,11,0,0,10.8877
5069961_19714,13:48:00,13:48:00,PF_D03_C,11,0,0,10.8877
5069949_19714,14:00:00,14:00:00,PF_D03_C,11,0,0,10.8877
5070183_19714,14:12:00,14:12:00,PF_D03_C,11,0,0,10.8877
5070184_19714,14:24:00,14:24:00,PF_D03_C,11,0,0,10.8877
5070182_19714,14:36:00,14:36:00,PF_D03_C,11,0,0,10.8877
5070197_19714,14:48:00,14:48:00,PF_D03_C,11,0,0,10.8877
5070192_19714,15:00:00,15:00:00,PF_D03_C,11,0,0,10.8877
5070188_19714,15:12:00,15:12:00,PF_D03_C,11,0,0,10.8877
5070185_19714,15:24:00,15:24:00,PF_D03_C,11,0,0,10.8877
5070198_19714,15:36:00,15:36:00,PF_D03_C,11,0,0,10.8877
5070195_19714,15:48:00,15:48:00,PF_D03_C,11,0,0,10.8877
5070193_19714,16:00:00,16:00:00,PF_D03_C,11,0,0,10.8877
5070667_19714,16:11:00,16:11:00,PF_D03_C,11,0,0,10.8877
5070186_19714,16:20:00,16:20:00,PF_D03_C,11,0,0,10.8877
5070189_19714,16:40:00,16:40:00,PF_D03_C,11,0,0,10.8877
5070194_19714,16:51:00,16:51:00,PF_D03_C,11,0,0,10.8877
5070196_19714,17:00:00,17:00:00,PF_D03_C,11,0,0,10.8877
5070671_19714,17:10:00,17:10:00,PF_D03_C,11,0,0,10.8877
5070181_19714,17:20:00,17:20:00,PF_D03_C,11,0,0,10.8877
5071294_19714,17:31:00,17:31:00,PF_D03_C,11,0,0,10.8877
5070201_19714,17:40:00,17:40:00,PF_D03_C,11,0,0,10.8877
5070199_19714,17:50:00,17:50:00,PF_D03_C,11,0,0,10.8877
5070190_19714,18:00:00,18:00:00,PF_D03_C,11,0,0,10.8877
5070672_19714,18:12:00,18:12:00,PF_D03_C,11,0,0,10.8877
5070187_19714,18:24:00,18:24:00,PF_D03_C,11,0,0,10.8877
5070205_19714,18:36:00,18:36:00,PF_D03_C,11,0,0,10.8877
5070202_19714,18:48:00,18:48:00,PF_D03_C,11,0,0,10.8877
5070495_19714,24:49:00,24:49:00,PF_D03_C,11,0,0,10.8877
5068447_19722,19:01:00,19:01:00,PF_D03_C,11,0,0,10.8877
5068925_19722,19:13:00,19:13:00,PF_D03_C,11,0,0,10.8877
5068438_19722,19:25:00,19:25:00,PF_D03_C,11,0,0,10.8877
5068453_19722,19:37:00,19:37:00,PF_D03_C,11,0,0,10.8877
5068454_19722,19:49:00,19:49:00,PF_D03_C,11,0,0,10.8877
5068450_19722,20:01:00,20:01:00,PF_D03_C,11,0,0,10.8877
5068455_19722,20:13:00,20:13:00,PF_D03_C,11,0,0,10.8877
5068949_19722,20:25:00,20:25:00,PF_D03_C,11,0,0,10.8877
5068456_19722,20:37:00,20:37:00,PF_D03_C,11,0,0,10.8877
5068451_19722,20:49:00,20:49:00,PF_D03_C,11,0,0,10.8877
5068748_19722,21:01:00,21:01:00,PF_D03_C,11,0,0,10.8877
5068746_19722,21:13:00,21:13:00,PF_D03_C,11,0,0,10.8877
5068747_19722,21:25:00,21:25:00,PF_D03_C,11,0,0,10.8877
5068751_19722,21:37:00,21:37:00,PF_D03_C,11,0,0,10.8877
5068745_19722,21:49:00,21:49:00,PF_D03_C,11,0,0,10.8877
5068750_19722,22:01:00,22:01:00,PF_D03_C,11,0,0,10.8877
5068928_19722,22:13:00,22:13:00,PF_D03_C,11,0,0,10.8877
5069596_19722,22:21:00,22:21:00,PF_D03_C,11,0,0,10.8877
5068749_19722,22:33:00,22:33:00,PF_D03_C,11,0,0,10.8877
5068812_19722,22:48:00,22:48:00,PF_D03_C,11,0,0,10.8877
5068810_19722,23:03:00,23:03:00,PF_D03_C,11,0,0,10.8877
5068915_19722,23:18:00,23:18:00,PF_D03_C,11,0,0,10.8877
5068807_19722,23:33:00,23:33:00,PF_D03_C,11,0,0,10.8877
5070200_19714,19:01:00,19:01:00,PF_D03_C,11,0,0,10.8877
5070670_19714,19:13:00,19:13:00,PF_D03_C,11,0,0,10.8877
5070191_19714,19:25:00,19:25:00,PF_D03_C,11,0,0,10.8877
5070206_19714,19:37:00,19:37:00,PF_D03_C,11,0,0,10.8877
5070207_19714,19:49:00,19:49:00,PF_D03_C,11,0,0,10.8877
5070203_19714,20:01:00,20:01:00,PF_D03_C,11,0,0,10.8877
5070208_19714,20:13:00,20:13:00,PF_D03_C,11,0,0,10.8877
5070693_19714,20:25:00,20:25:00,PF_D03_C,11,0,0,10.8877
5070209_19714,20:37:00,20:37:00,PF_D03_C,11,0,0,10.8877
5070204_19714,20:49:00,20:49:00,PF_D03_C,11,0,0,10.8877
5070501_19714,21:01:00,21:01:00,PF_D03_C,11,0,0,10.8877
5070499_19714,21:13:00,21:13:00,PF_D03_C,11,0,0,10.8877
5070500_19714,21:25:00,21:25:00,PF_D03_C,11,0,0,10.8877
5070504_19714,21:37:00,21:37:00,PF_D03_C,11,0,0,10.8877
5070498_19714,21:49:00,21:49:00,PF_D03_C,11,0,0,10.8877
5070503_19714,22:01:00,22:01:00,PF_D03_C,11,0,0,10.8877
5070673_19714,22:13:00,22:13:00,PF_D03_C,11,0,0,10.8877
5071318_19714,22:21:00,22:21:00,PF_D03_C,11,0,0,10.8877
5070502_19714,22:33:00,22:33:00,PF_D03_C,11,0,0,10.8877
5070557_19714,22:48:00,22:48:00,PF_D03_C,11,0,0,10.8877
5070555_19714,23:03:00,23:03:00,PF_D03_C,11,0,0,10.8877
5070660_19714,23:18:00,23:18:00,PF_D03_C,11,0,0,10.8877
5071359_19714,23:33:00,23:33:00,PF_D03_C,11,0,0,10.8877
5071364_19714,23:48:00,23:48:00,PF_D03_C,11,0,0,10.8877
5071366_19714,24:03:00,24:03:00,PF_D03_C,11,0,0,10.8877
5071365_19714,24:18:00,24:18:00,PF_D03_C,11,0,0,10.8877
5070552_19714,24:33:00,24:33:00,PF_D03_C,11,0,0,10.8877
5069571_19722,16:31:00,16:31:00,PF_D03_C,11,0,0,10.4138
5071293_19714,16:31:00,16:31:00,PF_D03_C,11,0,0,10.4138
5069922_19722,05:18:00,05:18:00,PF_D03_C,11,0,0,10.8877
5069921_19722,05:32:00,05:32:00,PF_D03_C,11,0,0,10.8877
5069924_19722,05:48:00,05:48:00,PF_D03_C,11,0,0,10.8877
5069923_19722,06:00:00,06:00:00,PF_D03_C,11,0,0,10.8877
5070665_19722,06:12:00,06:12:00,PF_D03_C,11,0,0,10.8877
5069925_19722,06:24:00,06:24:00,PF_D03_C,11,0,0,10.8877
5069927_19722,06:36:00,06:36:00,PF_D03_C,11,0,0,10.8877
5069926_19722,06:47:00,06:47:00,PF_D03_C,11,0,0,10.8877
5069930_19722,07:00:00,07:00:00,PF_D03_C,11,0,0,10.8877
5070666_19722,07:10:00,07:10:00,PF_D03_C,11,0,0,10.8877
5069928_19722,07:20:00,07:20:00,PF_D03_C,11,0,0,10.8877
5071291_19722,07:32:00,07:32:00,PF_D03_C,11,0,0,10.8877
5069931_19722,07:40:00,07:40:00,PF_D03_C,11,0,0,10.8877
5069929_19722,07:50:00,07:50:00,PF_D03_C,11,0,0,10.8877
5069944_19722,08:00:00,08:00:00,PF_D03_C,11,0,0,10.8877
5070668_19722,08:11:00,08:11:00,PF_D03_C,11,0,0,10.8877
5069946_19722,08:20:00,08:20:00,PF_D03_C,11,0,0,10.8877
5071292_19722,08:30:00,08:30:00,PF_D03_C,11,0,0,10.8877
5069933_19722,08:40:00,08:40:00,PF_D03_C,11,0,0,10.8877
5069932_19722,08:51:00,08:51:00,PF_D03_C,11,0,0,10.8877
5069943_19722,09:00:00,09:00:00,PF_D03_C,11,0,0,10.8877
5070669_19722,09:12:00,09:12:00,PF_D03_C,11,0,0,10.8877
5069945_19722,09:24:00,09:24:00,PF_D03_C,11,0,0,10.8877
5069942_19722,09:36:00,09:36:00,PF_D03_C,11,0,0,10.8877
5069937_19722,09:48:00,09:48:00,PF_D03_C,11,0,0,10.8877
5069934_19722,10:00:00,10:00:00,PF_D03_C,11,0,0,10.8877
5069939_19722,10:12:00,10:12:00,PF_D03_C,11,0,0,10.8877
5069947_19722,10:24:00,10:24:00,PF_D03_C,11,0,0,10.8877
5069948_19722,10:36:00,10:36:00,PF_D03_C,11,0,0,10.8877
5069938_19722,10:48:00,10:48:00,PF_D03_C,11,0,0,10.8877
5069940_19722,11:00:00,11:00:00,PF_D03_C,11,0,0,10.8877
5069941_19722,11:12:00,11:12:00,PF_D03_C,11,0,0,10.8877
5069955_19722,11:24:00,11:24:00,PF_D03_C,11,0,0,10.8877
5069950_19722,11:36:00,11:36:00,PF_D03_C,11,0,0,10.8877
5069962_19722,11:48:00,11:48:00,PF_D03_C,11,0,0,10.8877
5069954_19722,12:00:00,12:00:00,PF_D03_C,11,0,0,10.8877
5069958_19722,12:12:00,12:12:00,PF_D03_C,11,0,0,10.8877
5069952_19722,12:24:00,12:24:00,PF_D03_C,11,0,0,10.8877
5069951_19722,12:36:00,12:36:00,PF_D03_C,11,0,0,10.8877
5069956_19722,12:48:00,12:48:00,PF_D03_C,11,0,0,10.8877
5069959_19722,13:00:00,13:00:00,PF_D03_C,11,0,0,10.8877
5069957_19722,13:12:00,13:12:00,PF_D03_C,11,0,0,10.8877
5069960_19722,13:24:00,13:24:00,PF_D03_C,11,0,0,10.8877
5069953_19722,13:36:00,13:36:00,PF_D03_C,11,0,0,10.8877
5069961_19722,13:48:00,13:48:00,PF_D03_C,11,0,0,10.8877
5069949_19722,14:00:00,14:00:00,PF_D03_C,11,0,0,10.8877
5070183_19722,14:12:00,14:12:00,PF_D03_C,11,0,0,10.8877
5070184_19722,14:24:00,14:24:00,PF_D03_C,11,0,0,10.8877
5070182_19722,14:36:00,14:36:00,PF_D03_C,11,0,0,10.8877
5070197_19722,14:48:00,14:48:00,PF_D03_C,11,0,0,10.8877
5070192_19722,15:00:00,15:00:00,PF_D03_C,11,0,0,10.8877
5070188_19722,15:12:00,15:12:00,PF_D03_C,11,0,0,10.8877
5070185_19722,15:24:00,15:24:00,PF_D03_C,11,0,0,10.8877
5070198_19722,15:36:00,15:36:00,PF_D03_C,11,0,0,10.8877
5070195_19722,15:48:00,15:48:00,PF_D03_C,11,0,0,10.8877
5070193_19722,16:00:00,16:00:00,PF_D03_C,11,0,0,10.8877
5070667_19722,16:11:00,16:11:00,PF_D03_C,11,0,0,10.8877
5070186_19722,16:20:00,16:20:00,PF_D03_C,11,0,0,10.8877
5070189_19722,16:40:00,16:40:00,PF_D03_C,11,0,0,10.8877
5070194_19722,16:51:00,16:51:00,PF_D03_C,11,0,0,10.8877
5070196_19722,17:00:00,17:00:00,PF_D03_C,11,0,0,10.8877
5070671_19722,17:10:00,17:10:00,PF_D03_C,11,0,0,10.8877
5070181_19722,17:20:00,17:20:00,PF_D03_C,11,0,0,10.8877
5071294_19722,17:31:00,17:31:00,PF_D03_C,11,0,0,10.8877
5070201_19722,17:40:00,17:40:00,PF_D03_C,11,0,0,10.8877
5070199_19722,17:50:00,17:50:00,PF_D03_C,11,0,0,10.8877
5070190_19722,18:00:00,18:00:00,PF_D03_C,11,0,0,10.8877
5070672_19722,18:12:00,18:12:00,PF_D03_C,11,0,0,10.8877
5070187_19722,18:24:00,18:24:00,PF_D03_C,11,0,0,10.8877
5070205_19722,18:36:00,18:36:00,PF_D03_C,11,0,0,10.8877
5070202_19722,18:48:00,18:48:00,PF_D03_C,11,0,0,10.8877
5070495_19722,24:49:00,24:49:00,PF_D03_C,11,0,0,10.8877
5070200_19722,19:01:00,19:01:00,PF_D03_C,11,0,0,10.8877
5070670_19722,19:13:00,19:13:00,PF_D03_C,11,0,0,10.8877
5070191_19722,19:25:00,19:25:00,PF_D03_C,11,0,0,10.8877
5070206_19722,19:37:00,19:37:00,PF_D03_C,11,0,0,10.8877
5070207_19722,19:49:00,19:49:00,PF_D03_C,11,0,0,10.8877
5070203_19722,20:01:00,20:01:00,PF_D03_C,11,0,0,10.8877
5070208_19722,20:13:00,20:13:00,PF_D03_C,11,0,0,10.8877
5070693_19722,20:25:00,20:25:00,PF_D03_C,11,0,0,10.8877
5070209_19722,20:37:00,20:37:00,PF_D03_C,11,0,0,10.8877
5070204_19722,20:49:00,20:49:00,PF_D03_C,11,0,0,10.8877
5070501_19722,21:01:00,21:01:00,PF_D03_C,11,0,0,10.8877
5070499_19722,21:13:00,21:13:00,PF_D03_C,11,0,0,10.8877
5070500_19722,21:25:00,21:25:00,PF_D03_C,11,0,0,10.8877
5070504_19722,21:37:00,21:37:00,PF_D03_C,11,0,0,10.8877
5070498_19722,21:49:00,21:49:00,PF_D03_C,11,0,0,10.8877
5070503_19722,22:01:00,22:01:00,PF_D03_C,11,0,0,10.8877
5070673_19722,22:13:00,22:13:00,PF_D03_C,11,0,0,10.8877
5071318_19722,22:21:00,22:21:00,PF_D03_C,11,0,0,10.8877
5070502_19722,22:33:00,22:33:00,PF_D03_C,11,0,0,10.8877
5070557_19722,22:48:00,22:48:00,PF_D03_C,11,0,0,10.8877
5070555_19722,23:03:00,23:03:00,PF_D03_C,11,0,0,10.8877
5070660_19722,23:18:00,23:18:00,PF_D03_C,11,0,0,10.8877
5071359_19722,23:33:00,23:33:00,PF_D03_C,11,0,0,10.8877
5071364_19722,23:48:00,23:48:00,PF_D03_C,11,0,0,10.8877
5071366_19722,24:03:00,24:03:00,PF_D03_C,11,0,0,10.8877
5071365_19722,24:18:00,24:18:00,PF_D03_C,11,0,0,10.8877
5070552_19722,24:33:00,24:33:00,PF_D03_C,11,0,0,10.8877
5071293_19722,16:31:00,16:31:00,PF_D03_C,11,0,0,10.4138
4980556_19722,07:43:00,07:43:00,PF_D03_C,18,0,0,19.5087
4980557_19722,07:53:00,07:53:00,PF_D03_C,18,0,0,19.5087
4980558_19722,08:00:00,08:00:00,PF_D03_C,18,0,0,19.5087
4980547_19722,08:12:00,08:12:00,PF_D03_C,18,0,0,19.5087
4980554_19722,08:24:00,08:24:00,PF_D03_C,18,0,0,19.5087
4980553_19722,08:36:00,08:36:00,PF_D03_C,18,0,0,19.5087
4980560_19722,08:48:00,08:48:00,PF_D03_C,18,0,0,19.5087
5111724_19722,09:00:00,09:00:00,PF_D03_C,18,0,0,19.5087
5111725_19722,09:12:00,09:12:00,PF_D03_C,18,0,0,19.5087
5111726_19722,09:24:00,09:24:00,PF_D03_C,18,0,0,19.5087
5111727_19722,09:36:00,09:36:00,PF_D03_C,18,0,0,19.5087
5111728_19722,09:48:00,09:48:00,PF_D03_C,18,0,0,19.5087
5111729_19722,10:00:00,10:00:00,PF_D03_C,18,0,0,19.5087
5111730_19722,10:12:00,10:12:00,PF_D03_C,18,0,0,19.5087
5111731_19722,10:24:00,10:24:00,PF_D03_C,18,0,0,19.5087
5111732_19722,10:36:00,10:36:00,PF_D03_C,18,0,0,19.5087
4980700_19722,10:48:00,10:48:00,PF_D03_C,18,0,0,19.5087
4980693_19722,11:00:00,11:00:00,PF_D03_C,18,0,0,19.5087
4980701_19722,11:12:00,11:12:00,PF_D03_C,18,0,0,19.5087
4980707_19722,11:24:00,11:24:00,PF_D03_C,18,0,0,19.5087
4980721_19722,11:36:00,11:36:00,PF_D03_C,18,0,0,19.5087
4980806_19722,11:48:00,11:48:00,PF_D03_C,18,0,0,19.5087
4980803_19722,12:00:00,12:00:00,PF_D03_C,18,0,0,19.5087
4980793_19722,12:12:00,12:12:00,PF_D03_C,18,0,0,19.5087
4980800_19722,12:24:00,12:24:00,PF_D03_C,18,0,0,19.5087
4980805_19722,12:36:00,12:36:00,PF_D03_C,18,0,0,19.5087
4980799_19722,12:48:00,12:48:00,PF_D03_C,18,0,0,19.5087
4980808_19722,13:00:00,13:00:00,PF_D03_C,18,0,0,19.5087
4980807_19722,13:12:00,13:12:00,PF_D03_C,18,0,0,19.5087
4980804_19722,13:24:00,13:24:00,PF_D03_C,18,0,0,19.5087
4980972_19722,13:36:00,13:36:00,PF_D03_C,18,0,0,19.5087
4981032_19722,13:48:00,13:48:00,PF_D03_C,18,0,0,19.5087
4981035_19722,14:00:00,14:00:00,PF_D03_C,18,0,0,19.5087
4981038_19722,14:12:00,14:12:00,PF_D03_C,18,0,0,19.5087
4981037_19722,14:24:00,14:24:00,PF_D03_C,18,0,0,19.5087
4981027_19722,14:36:00,14:36:00,PF_D03_C,18,0,0,19.5087
4981036_19722,14:48:00,14:48:00,PF_D03_C,18,0,0,19.5087
4981039_19722,15:00:00,15:00:00,PF_D03_C,18,0,0,19.5087
4981011_19722,15:12:00,15:12:00,PF_D03_C,18,0,0,19.5087
4981013_19722,15:24:00,15:24:00,PF_D03_C,18,0,0,19.5087
4981012_19722,15:36:00,15:36:00,PF_D03_C,18,0,0,19.5087
4981009_19722,15:48:00,15:48:00,PF_D03_C,18,0,0,19.5087
4981017_19722,16:00:00,16:00:00,PF_D03_C,18,0,0,19.5087
4981015_19722,16:12:00,16:12:00,PF_D03_C,18,0,0,19.5087
4981046_19722,16:24:00,16:24:00,PF_D03_C,18,0,0,19.5087
4981014_19722,16:36:00,16:36:00,PF_D03_C,18,0,0,19.5087
4981007_19722,16:48:00,16:48:00,PF_D03_C,18,0,0,19.5087
4981016_19722,17:00:00,17:00:00,PF_D03_C,18,0,0,19.5087
4981008_19722,17:12:00,17:12:00,PF_D03_C,18,0,0,19.5087
4981322_19722,17:24:00,17:24:00,PF_D03_C,18,0,0,19.5087
4981263_19722,17:36:00,17:36:00,PF_D03_C,18,0,0,19.5087
4981280_19722,17:48:00,17:48:00,PF_D03_C,18,0,0,19.5087
4981272_19722,18:00:00,18:00:00,PF_D03_C,18,0,0,19.5087
4981256_19722,18:12:00,18:12:00,PF_D03_C,18,0,0,19.5087
4981317_19722,18:24:00,18:24:00,PF_D03_C,18,0,0,19.5087
4981286_19722,18:36:00,18:36:00,PF_D03_C,18,0,0,19.5087
4981265_19722,18:48:00,18:48:00,PF_D03_C,18,0,0,19.5087
4981278_19722,19:00:00,19:00:00,PF_D03_C,18,0,0,19.5087
4981429_19722,25:11:00,25:11:00,PF_D03_C,18,0,0,19.5087
4981271_19722,19:12:00,19:12:00,PF_D03_C,17,0,0,19.4934
4981318_19722,19:24:00,19:24:00,PF_D03_C,17,0,0,19.4934
4981283_19722,19:36:00,19:36:00,PF_D03_C,17,0,0,19.4934
4981273_19722,19:48:00,19:48:00,PF_D03_C,17,0,0,19.4934
4981275_19722,20:00:00,20:00:00,PF_D03_C,17,0,0,19.4934
4981268_19722,20:12:00,20:12:00,PF_D03_C,17,0,0,19.4934
4981284_19722,20:24:00,20:24:00,PF_D03_C,17,0,0,19.4934
4981281_19722,20:36:00,20:36:00,PF_D03_C,17,0,0,19.4934
4981287_19722,20:48:00,20:48:00,PF_D03_C,17,0,0,19.4934
4981289_19722,21:00:00,21:00:00,PF_D03_C,17,0,0,19.4934
4981296_19722,21:12:00,21:12:00,PF_D03_C,17,0,0,19.4934
4981279_19722,21:24:00,21:24:00,PF_D03_C,17,0,0,19.4934
4981797_19722,21:36:00,21:36:00,PF_D03_C,17,0,0,19.4934
4981799_19722,21:48:00,21:48:00,PF_D03_C,17,0,0,19.4934
4981366_19722,22:00:00,22:00:00,PF_D03_C,17,0,0,19.4934
4981808_19722,22:12:00,22:12:00,PF_D03_C,17,0,0,19.4934
4981570_19722,22:24:00,22:24:00,PF_D03_C,17,0,0,19.4934
4981415_19722,22:38:00,22:38:00,PF_D03_C,17,0,0,19.4934
4981444_19722,22:53:00,22:53:00,PF_D03_C,17,0,0,19.4934
4981995_19722,23:08:00,23:08:00,PF_D03_C,17,0,0,19.4934
4981996_19722,23:23:00,23:23:00,PF_D03_C,17,0,0,19.4934
4981997_19722,23:38:00,23:38:00,PF_D03_C,17,0,0,19.4934
4981998_19722,23:53:00,23:53:00,PF_D03_C,17,0,0,19.4934
4981617_19722,24:08:00,24:08:00,PF_D03_C,17,0,0,19.4934
4981714_19722,24:23:00,24:23:00,PF_D03_C,17,0,0,19.4934
4981627_19722,24:38:00,24:38:00,PF_D03_C,17,0,0,19.4934
4981620_19722,24:53:00,24:53:00,PF_D03_C,17,0,0,19.4934
4979076_19722,07:43:00,07:43:00,PF_D03_C,18,0,0,19.5087
4979078_19722,07:53:00,07:53:00,PF_D03_C,18,0,0,19.5087
4979079_19722,08:00:00,08:00:00,PF_D03_C,18,0,0,19.5087
4979077_19722,08:12:00,08:12:00,PF_D03_C,18,0,0,19.5087
4979075_19722,08:24:00,08:24:00,PF_D03_C,18,0,0,19.5087
4979074_19722,08:36:00,08:36:00,PF_D03_C,18,0,0,19.5087
4979080_19722,08:48:00,08:48:00,PF_D03_C,18,0,0,19.5087
4979073_19722,09:00:00,09:00:00,PF_D03_C,18,0,0,19.5087
4979122_19722,09:12:00,09:12:00,PF_D03_C,18,0,0,19.5087
4979130_19722,09:24:00,09:24:00,PF_D03_C,18,0,0,19.5087
4979134_19722,09:36:00,09:36:00,PF_D03_C,18,0,0,19.5087
4979221_19722,09:48:00,09:48:00,PF_D03_C,18,0,0,19.5087
4979220_19722,10:00:00,10:00:00,PF_D03_C,18,0,0,19.5087
4979219_19722,10:12:00,10:12:00,PF_D03_C,18,0,0,19.5087
4979226_19722,10:24:00,10:24:00,PF_D03_C,18,0,0,19.5087
4979222_19722,10:36:00,10:36:00,PF_D03_C,18,0,0,19.5087
4979223_19722,10:48:00,10:48:00,PF_D03_C,18,0,0,19.5087
4979225_19722,11:00:00,11:00:00,PF_D03_C,18,0,0,19.5087
4979227_19722,11:12:00,11:12:00,PF_D03_C,18,0,0,19.5087
4979224_19722,11:24:00,11:24:00,PF_D03_C,18,0,0,19.5087
4979492_19722,11:36:00,11:36:00,PF_D03_C,18,0,0,19.5087
4979497_19722,11:48:00,11:48:00,PF_D03_C,18,0,0,19.5087
4979490_19722,12:00:00,12:00:00,PF_D03_C,18,0,0,19.5087
4979496_19722,12:12:00,12:12:00,PF_D03_C,18,0,0,19.5087
4979491_19722,12:24:00,12:24:00,PF_D03_C,18,0,0,19.5087
4979495_19722,12:36:00,12:36:00,PF_D03_C,18,0,0,19.5087
4979488_19722,12:48:00,12:48:00,PF_D03_C,18,0,0,19.5087
